#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/NAT/test_nat.py,,,0:01:08,2023-12-25 00:12:40,0,1,0,1,Module Prolog,V1,,
2,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:52,2023-12-25 00:13:24,0,1,0,1,Test case passed,V1,,
3,routing/NAT/test_nat.py,,,0:00:35,2023-12-25 00:13:58,0,1,0,1,Module Epilog,V1,,
4,routing/test_ndp.py,,,0:02:02,2023-12-25 00:18:11,0,1,0,1,Module Prolog,V1,,
5,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:17,2023-12-25 00:18:22,0,1,0,1,Test case passed,V1,,
6,routing/test_ndp.py,,,0:00:30,2023-12-25 00:18:52,0,1,0,1,Module Epilog,V1,,
7,routing/test_arp.py,,,0:01:16,2023-12-25 00:22:26,0,1,0,1,Module Prolog,V1,,
8,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:01:00,2023-12-25 00:23:21,0,1,0,1,Test case passed,V1,,
9,routing/test_arp.py,,,0:00:30,2023-12-25 00:23:51,0,1,0,1,Module Epilog,V1,,
10,system/test_device_mgmt.py,,,0:00:54,2023-12-25 00:26:58,0,1,0,1,Module Prolog,V1,,
11,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:23,2023-12-25 00:27:15,0,1,0,1,Test case passed,V1,,Scenario: Verify the configuration of static ip address on eth0 interface and check the reachability
12,system/test_device_mgmt.py,,,0:00:24,2023-12-25 00:27:39,0,1,0,1,Module Epilog,V1,,
