#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,VRF-Lite,FtOpSoRoVrfCli006,DUTFail,Mapped,2024-01-05 01:08:15,config command 'sudo sonic_installer list' failed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V1, V2",
2,VRF-Lite,FtOpSoRoVrfCli001,DUTFail,Mapped,2024-01-05 01:08:15,config command 'sudo sonic_installer list' failed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V1, V2",
3,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2024-01-05 01:08:43,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
4,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2024-01-05 01:08:43,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
5,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2024-01-05 01:08:43,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
6,VRF-Lite,FtOpSoRoVrfFun014,Pass,Mapped,2024-01-05 01:10:33,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
7,VRF-Lite,FtOpSoRoVrfFun012,Pass,Mapped,2024-01-05 01:10:33,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
8,VRF-Lite,FtOpSoRoVrfFun010,Pass,Mapped,2024-01-05 01:10:33,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
9,VRF-Lite,FtOpSoRoVrfFun045,Pass,Mapped,2024-01-05 01:11:17,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
10,VRF-Lite,FtOpSoRoVrfFun044,Pass,Mapped,2024-01-05 01:11:17,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
11,VRF-Lite,FtOpSoRoVrfFun033,Pass,Mapped,2024-01-05 01:11:17,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
12,VRF-Lite,FtOpSoRoVrfFun032,Pass,Mapped,2024-01-05 01:11:17,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
13,VRF-Lite,FtOpSoRoVrfFun025,Pass,Mapped,2024-01-05 01:11:17,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
14,VRF-Lite,FtOpSoRoVrfFun024,Pass,Mapped,2024-01-05 01:11:17,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
15,VRF-Lite,FtOpSoRoVrfFun020,Pass,Mapped,2024-01-05 01:11:17,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
16,VRF-Lite,FtOpSoRoVrfFun050,Pass,Mapped,2024-01-05 01:18:14,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V1, V2",
17,VRF-Lite,FtOpSoRoVrfCli005,Pass,Mapped,2024-01-05 01:18:14,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V1, V2",
18,L3 Scale and Performance,FtRtPerfFn024,Fail,Mapped,2024-01-05 01:56:05,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V1, V2",
19,L3 Scale and Performance,FtRtPerfFn023,Fail,Mapped,2024-01-05 01:56:05,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V1, V2",
20,VRF-Lite,FtOpSoRoVrfFun052,Fail,Mapped,2024-01-05 01:56:05,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V1, V2",
21,VRF-Lite,FtOpSoRoVrfScl057,Pass,Mapped,2024-01-05 01:58:10,Test case passed,test_vrf_route_leak,routing/VRF/test_vrf_scale.py,"V1, V2",
22,VRF-Lite,FtOpSoRoVrfScl056,Pass,Mapped,2024-01-05 02:07:54,Test case passed,test_vrf_bgp,routing/VRF/test_vrf_scale.py,"V1, V2",
23,VRF-Lite,FtOpSoRoVrfScl058,Fail,Mapped,2024-01-05 02:21:29,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_reload,routing/VRF/test_vrf_scale.py,"V1, V2",
24,Regression,FtOtSoRtBgpPlFn025,Pass,Mapped,2024-01-05 02:34:12,Test case passed,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,routing/BGP/test_bgp_rr_traffic.py,"V1, V2",
25,Sanity,l2_to_l3_port,Fail,Mapped,2024-01-05 02:41:03,Failed to port L2 config to L3 config,test_l2_to_l3_port,sanity/test_sanity_l3.py,"V1, V2",
