#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/VRF/test_vrf.py,,,0:08:25,2023-12-29 23:12:05,0,1,0,2,Module Prolog,"V3, V4",,
2,routing/VRF/test_vrf.py,test_VrfFun001_06,Pass,0:00:26,2023-12-29 23:12:26,0,1,0,2,Test case passed,"V3, V4",,
3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:30,2023-12-29 23:12:55,0,1,0,2,Test case passed,"V3, V4",,
4,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:51,2023-12-29 23:14:46,0,1,0,2,Test case passed,"V3, V4",,
5,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:45,2023-12-29 23:15:30,0,1,0,2,Test case passed,"V3, V4",,
6,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:03:16,2023-12-29 23:18:46,0,1,0,2,Test case passed,"V3, V4",,
7,routing/VRF/test_vrf.py,,,0:00:25,2023-12-29 23:19:10,0,1,0,2,Module Epilog,"V3, V4",,
8,routing/BGP/test_bgp.py,,,0:06:18,2023-12-29 23:28:11,0,1,0,2,Module Prolog,"V3, V4",,
9,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_link_local_bgp,Pass,0:00:23,2023-12-29 23:28:28,0,1,0,2,Test case passed,"V3, V4",,Verify that BGP peer session is established with v6 link local address
10,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_clear,Pass,0:00:17,2023-12-29 23:28:44,0,1,0,2,Test case passed,"V3, V4",,
11,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2023-12-29 23:32:15,0,1,0,2,Test case passed,"V3, V4",,
12,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,2023-12-29 23:32:28,0,1,0,2,Test case passed,"V3, V4",,
13,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:17,2023-12-29 23:33:44,0,1,0,2,bgp route 122.1.1.0/24 info not found,"V3, V4",,
14,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Fail,0:01:48,2023-12-29 23:35:31,0,1,0,2,Could not aggregate BGP prefix 123.1.0.0/16,"V3, V4",,
