#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,L3 Scale and Performance,FtRtPerfFn024,Pass,Mapped,2023-12-27 23:35:00,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
2,L3 Scale and Performance,FtRtPerfFn023,Pass,Mapped,2023-12-27 23:35:00,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
3,VRF-Lite,FtOpSoRoVrfFun052,Pass,Mapped,2023-12-27 23:35:00,Test case passed,test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
4,VRF-Lite,FtOpSoRoVrfScl057,Pass,Mapped,2023-12-27 23:37:03,Test case passed,test_vrf_route_leak,routing/VRF/test_vrf_scale.py,"V3, V4",
5,VRF-Lite,FtOpSoRoVrfScl056,Pass,Mapped,2023-12-27 23:46:46,Test case passed,test_vrf_bgp,routing/VRF/test_vrf_scale.py,"V3, V4",
6,VRF-Lite,FtOpSoRoVrfScl058,Pass,Mapped,2023-12-27 23:51:33,Test case passed,test_vrf_reload,routing/VRF/test_vrf_scale.py,"V3, V4",
7,sFlow Hardening,FtOpSfFn008,Pass,SubTest,2023-12-28 00:14:11,Successfully verified sFlow sampling functionality.,test_ft_sflow_sampling_v6_sFlow_collector,system/test_sflow.py,"V3, V4",
8,sFlow Hardening,FtOpSfFn004,Fail,SubTest,2023-12-28 00:14:11,sFlow collector failed to receive sflow sample packets with default sampling rate.,test_ft_sflow_sampling_v6_sFlow_collector,system/test_sflow.py,"V3, V4",
9,sFlow Hardening,FtOpSfFn005,Pass,Mapped,2023-12-28 00:14:45,Successfully verified sFlow sampling functionality.,test_ft_sflow_max_sflow_collector_config,system/test_sflow.py,"V3, V4",
10,sFlow Hardening,FtOpSfFn017,Pass,Mapped,2023-12-28 00:20:26,Test case passed,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,system/test_sflow.py,"V3, V4",
11,Sanity,l2_to_l3_port,Fail,Mapped,2023-12-28 00:27:46,Failed to port L2 config to L3 config,test_l2_to_l3_port,sanity/test_sanity_l3.py,"V3, V4",
