#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/VRF/test_vrf_scale.py,,,0:27:50,2024-01-04 23:33:31,0,1,0,2,Module Prolog,"V1, V2",,
2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Pass,0:04:10,2024-01-04 23:37:34,0,1,0,2,Test case passed,"V1, V2",,
3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:09,2024-01-04 23:39:43,0,1,0,2,Test case passed,"V1, V2",,
4,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:43,2024-01-04 23:49:26,0,1,0,2,Test case passed,"V1, V2",,
5,routing/VRF/test_vrf_scale.py,test_vrf_reload,Pass,0:07:31,2024-01-04 23:56:57,0,1,0,2,Test case passed,"V1, V2",,
6,routing/VRF/test_vrf_scale.py,,,0:00:25,2024-01-04 23:57:22,0,1,0,2,Module Epilog,"V1, V2",,
7,system/test_sflow.py,,,0:02:43,2024-01-05 00:03:50,0,1,0,2,Module Prolog,"V1, V2",,
8,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:28,2024-01-05 00:06:12,0,1,0,2,Test case Failed.,"V1, V2",,Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn004 : Verify sFlow sampling functionality through Front end port on physical interfaces using IPV6 connectivity to sFlow collector. Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) |(2001::1/64) | |(2001::2 |(192.168.4.4/24) TG3(sFlow collector)
9,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:36,2024-01-05 00:06:47,0,1,0,2,Successfully verified sFlow sampling functionality.,"V1, V2",,"Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn005 : Verify max sFlow collectors configuration with different combinations (2 IPV4,2 IPV6,combination of both). Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) | | |(192.168.4.4/24) TG3(sFlow collector)"
10,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Fail,0:03:34,2024-01-05 00:10:21,0,1,0,2,"Command 'sudo vtysh' failed to give required prompt, recovered using CR","V1, V2",,
11,system/test_sflow.py,,,0:00:35,2024-01-05 00:10:56,0,1,0,2,Module Epilog,"V1, V2",,
12,routing/BGP/test_bgp_rr_traffic.py,,,0:05:45,2024-01-05 00:19:20,0,1,0,2,Module Prolog,"V1, V2",,
13,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:36,2024-01-05 00:21:50,0,1,0,2,Test case passed,"V1, V2",,
14,routing/BGP/test_bgp_rr_traffic.py,,,0:01:17,2024-01-05 00:23:07,0,1,0,2,Module Epilog,"V1, V2",,
15,sanity/test_sanity_l3.py,,,0:03:18,2024-01-05 00:29:01,0,1,0,2,Module Prolog,"V1, V2",,
16,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:00:55,2024-01-05 00:29:50,0,1,0,2,Failed to port L2 config to L3 config,"V1, V2",,
17,sanity/test_sanity_l3.py,,,0:00:38,2024-01-05 00:30:27,0,1,0,2,Module Epilog,"V1, V2",,
