#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/VRF/test_vrf_scale.py,,,0:26:38,2023-12-31 23:30:47,0,1,0,2,Module Prolog,"V1, V2",,
2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Pass,0:03:53,2023-12-31 23:34:34,0,1,0,2,Test case passed,"V1, V2",,
3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,2023-12-31 23:36:41,0,1,0,2,Test case passed,"V1, V2",,
4,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:43,2023-12-31 23:46:23,0,1,0,2,Test case passed,"V1, V2",,
5,routing/VRF/test_vrf_scale.py,test_vrf_reload,Pass,0:04:58,2023-12-31 23:51:21,0,1,0,2,Test case passed,"V1, V2",,
6,routing/VRF/test_vrf_scale.py,,,0:00:26,2023-12-31 23:51:47,0,1,0,2,Module Epilog,"V1, V2",,
7,routing/test_ip.py,,,0:03:34,2024-01-01 00:12:07,0,1,0,2,Module Prolog,"V1, V2",,
8,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:30,2024-01-01 00:14:31,0,1,0,2,Test case Failed.,"V1, V2",,
9,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Pass,0:00:07,2024-01-01 00:14:38,0,1,0,2,Test case passed,"V1, V2",,
10,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Pass,0:00:24,2024-01-01 00:15:02,0,1,0,2,Test case passed,"V1, V2",,
11,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,Fail,0:01:11,2024-01-01 00:16:12,0,1,0,2,traffic verification is failed,"V1, V2",,
12,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,Pass,0:00:57,2024-01-01 00:17:09,0,1,0,2,Test case passed,"V1, V2",,
13,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:37,2024-01-01 00:18:45,0,1,0,2,Test case passed,"V1, V2",,
14,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:36,2024-01-01 00:19:20,0,1,0,2,Test case passed,"V1, V2",,"@author: Ramprakash Reddy (ramprakash-reddy.kanala@broadcom.com) ipv4_intf_order :  Verify order of interfaces in ""show ip interfaces"" ipv6_intf_order :  Verify order of interfaces in ""show ipv6 interfaces' Verify order of interfaces in ""show ip/ipv6 interfaces"" in sorted order or not :return:"
15,routing/test_ip.py,,,0:00:52,2024-01-01 00:20:11,0,1,0,2,Module Epilog,"V1, V2",,
16,routing/BGP/test_bgp_rr_traffic.py,,,0:05:44,2024-01-01 00:28:33,0,1,0,2,Module Prolog,"V1, V2",,
17,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:36,2024-01-01 00:31:03,0,1,0,2,Test case passed,"V1, V2",,
18,routing/BGP/test_bgp_rr_traffic.py,,,0:01:16,2024-01-01 00:32:19,0,1,0,2,Module Epilog,"V1, V2",,
