#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw3,switching/test_vlan.py,,,0:00:40,2024-01-05 02:59:12,0,1,0,2,Module Prolog,"V1, V2",,
2,gw3,switching/test_vlan.py,test_ft_add_unknownvlan_interface,Pass,0:00:09,2024-01-05 02:59:15,0,1,0,2,Test case passed,"V1, V2",,verify that DUT should not assign unknown pvid
3,gw2,switching/test_portchannel.py,,,0:00:48,2024-01-05 02:59:26,0,1,0,2,Module Prolog,"V3, V4",,
4,gw3,switching/test_vlan.py,test_ft_vlan_delete_with_member,Pass,0:00:13,2024-01-05 02:59:27,0,1,0,2,Test case passed,"V1, V2",,Verify that user is not able to delete a valn till its members are deleted
5,gw3,switching/test_vlan.py,test_ft_vlan_trunk_tagged,Pass,0:01:26,2024-01-05 03:00:53,0,1,0,2,Test case passed,"V1, V2",,Verify that over vlan trunk tagged packets received and be sent out with tag or without tag determined by traffic received from TGen.
6,gw2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Fail,0:01:52,2024-01-05 03:01:08,0,1,0,2,"Portchannel PortChannel7 on V4 with member ['Ethernet48', 'Ethernet52'] verification failed","V3, V4",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
7,gw2,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,ConfigFail,0:00:39,2024-01-05 03:01:47,0,1,0,2,pre-test configuration failed Invalid error code PortChannel Verification Failed : unknown message identifier 'PortChannel Verification Failed' @5430,"V3, V4",,
8,gw2,switching/test_portchannel.py,,,0:00:32,2024-01-05 03:02:19,0,1,0,2,Module Epilog,"V3, V4",,
9,gw3,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,ScriptError,0:05:15,2024-01-05 03:06:07,0,1,0,2,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,"V1, V2",,This script covers the below scenarios ft_max_vlan_save_reload	    Verify the save and reload functionality with max vlan configuration. ft_max_vlan_fast_reload	    Verify the max vlan configuration is retained after fast-reboot. FtOpSoSwVlFn026	            Verify that VLAN is present and traffic is not disturbed during and after warm reboot FtOpSoSysFRFn005            Verify the Fast-Reboot must disrupt control plane not more than 90 seconds (from sonic test suite -configuration tests) ft_reboot_fdb_fast_reboot   Verify that the FDB entry is retained after fast reboot.
10,gw2,system/test_lldp.py,,,0:02:14,2024-01-05 03:06:11,0,1,0,2,Module Prolog,"V3, V4",,
11,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrLen,Fail,0:00:00,2024-01-05 03:06:11,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrLen MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
12,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,Fail,0:00:00,2024-01-05 03:06:12,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrlfld MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
13,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,Fail,0:00:00,2024-01-05 03:06:12,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
14,gw2,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,Fail,0:00:00,2024-01-05 03:06:12,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the ConfigManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
15,gw2,system/test_lldp.py,test_ft_lldp_lldplocportid,Fail,0:00:00,2024-01-05 03:06:13,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocportid. Reference Test Bed : D1 <---> D2
16,gw2,system/test_lldp.py,test_ft_lldp_lldplocsysname,Fail,0:00:00,2024-01-05 03:06:13,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocsysname. Reference Test Bed : D1 <---> D2
17,gw2,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,Fail,0:00:00,2024-01-05 03:06:14,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocsysdesc. Reference Test Bed : D1 <---> D2
18,gw2,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,Fail,0:00:00,2024-01-05 03:06:14,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object LLDPRemManAddrTable. Reference Test Bed : D1 <---> D2
19,gw2,system/test_lldp.py,test_ft_lldp_non_default_config,Fail,0:00:00,2024-01-05 03:06:14,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify non default LLDP neighbor config. Reference Test Bed : D1 <--2--> D2
20,gw2,system/test_lldp.py,test_ft_lldp_docker_restart,Fail,0:00:00,2024-01-05 03:06:15,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the LLDP functionality after docker restart. Reference Test Bed : D1 <--2--> D2
21,gw2,system/test_lldp.py,test_lldp_verify_counters,Fail,0:00:00,2024-01-05 03:06:15,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify LLDP PDUs are not transmitted when the feature is disabled.
22,gw2,system/test_lldp.py,test_ft_lldp_with_remote_server,Fail,0:00:00,2024-01-05 03:06:15,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,
23,gw2,system/test_lldp.py,,,0:02:20,2024-01-05 03:06:15,0,1,0,2,Module Epilog,"V3, V4",,
24,gw3,switching/test_vlan.py,,,0:00:26,2024-01-05 03:06:33,0,1,0,2,Module Epilog,"V1, V2",,
25,gw2,system/test_interface.py,,,0:01:13,2024-01-05 03:09:39,0,1,0,2,Module Prolog,"V3, V4",,
26,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,Fail,0:01:17,2024-01-05 03:10:51,0,1,0,2,interface is down on DUT ['Ethernet48'],"V3, V4",,
27,gw2,system/test_interface.py,,,0:00:29,2024-01-05 03:11:19,0,1,0,2,Module Epilog,"V3, V4",,
28,gw3,system/test_ssh.py,,,0:01:42,2024-01-05 03:12:03,0,1,0,2,Module Prolog,"V1, V2",,
29,gw3,system/test_ssh.py,test_ft_ssh_service_disable,Pass,0:00:08,2024-01-05 03:12:05,0,1,0,2,Test case passed,"V1, V2",,
30,gw5,system/test_snapshot.py,,,0:00:53,2024-01-05 03:18:23,0,1,0,1,Module Prolog,V4,,
31,gw5,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:15,2024-01-05 03:18:33,0,1,0,1,verification of configured telemetry interval and reset to default interval is successful,V4,,
32,gw5,system/test_snapshot.py,,,0:00:32,2024-01-05 03:19:04,0,1,0,1,Module Epilog,V4,,
33,gw4,system/test_snmp.py,,,0:01:43,2024-01-05 03:19:39,0,1,0,1,Module Prolog,V3,,
34,gw4,system/test_snmp.py,test_ft_snmp_sysName,Fail,0:00:06,2024-01-05 03:19:40,0,1,0,1,sysname output is not in sync between system and snmp,V3,,Verify that the sysName MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
35,gw4,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:06,2024-01-05 03:19:45,0,1,0,1,Test case passed,V3,,Verify that the sysUpTime MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
36,gw4,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,2024-01-05 03:19:53,0,1,0,1,Test case passed,V3,,Verify that the sysDescr MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
37,gw4,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:11,2024-01-05 03:20:04,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on mib_2 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
38,gw4,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:05,2024-01-05 03:20:08,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on if_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
39,gw4,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,2024-01-05 03:20:13,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on entity_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
40,gw4,system/test_snmp.py,test_ft_snmp_dot1q_dot1db_mib,Pass,0:00:05,2024-01-05 03:20:18,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on dot1q MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
41,gw4,system/test_snmp.py,test_ft_snmp_root_node_walk,Pass,0:00:17,2024-01-05 03:20:34,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on entity_sensor_mib MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
42,gw4,system/test_snmp.py,test_ft_snmp_ipAddressRowStatus_ipv6,Pass,0:00:11,2024-01-05 03:20:44,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on IP-MIB::ipAddressRowStatus.ipv6 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
43,gw4,system/test_snmp.py,test_ft_snmp_ipAddressStorageType_ipv6,Pass,0:00:05,2024-01-05 03:20:49,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on IP-MIB::ipAddressStorageType.ipv6 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
44,gw4,system/test_snmp.py,test_ft_snmp_ipv6_If_Forward_default_HopLimit,Pass,0:00:05,2024-01-05 03:20:54,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on  ipv6IpForwarding and ipv6IpDefaultHopLimit MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
45,gw4,system/test_snmp.py,test_ft_snmp_ipv6scope_index_table,Pass,0:00:05,2024-01-05 03:20:58,0,1,0,1,Test case passed,V3,,Verify that snmpwalk on ipv6ScopeZoneIndexTable MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
46,gw4,system/test_snmp.py,test_ft_snmp_ip_forward_table,Pass,0:00:08,2024-01-05 03:21:05,0,1,0,1,Test case passed,V3,,Verify that snmpwalk walk on ipForwardTable MIB functions properly Reference Test Bed : D1 --- Mgmt Network
47,gw4,system/test_snmp.py,test_ft_snmp_ifx_table,Pass,0:00:06,2024-01-05 03:21:11,0,1,0,1,Test case passed,V3,,Verify snmpwalk for ifXTable Object gives list of interface entries on the switch. Reference Test Bed : D1 --- Mgmt Network
48,gw3,system/test_ssh.py,test_ft_ssh_add_user_verify,Fail,0:09:09,2024-01-05 03:21:14,0,1,0,2,Test case Failed.,"V1, V2",,
49,gw4,system/test_snmp.py,test_ft_snmp_ip_System_Stats_Table,Pass,0:00:05,2024-01-05 03:21:16,0,1,0,1,Test case passed,V3,,"Verify snmpwalk for ipSystemStatsTable Object gives the table containing system wide, IP version specific traffic statistics. Reference Test Bed : D1 --- Mgmt Network"
50,gw4,system/test_snmp.py,test_ft_snmp_ip_IfStats_Table,Pass,0:00:05,2024-01-05 03:21:20,0,1,0,1,Test case passed,V3,,Verify snmpwalk for ipIfStatsTable Object gives the table containing per-interface traffic statistics. Reference Test Bed : D1 --- Mgmt Network
51,gw4,system/test_snmp.py,test_ft_snmp_ip_Address_Table,Pass,0:00:05,2024-01-05 03:21:25,0,1,0,1,Test case passed,V3,,Verify snmpwalk for ipAddressTable Object gives table contains addressing information relevant to the entity's interfaces. Reference Test Bed : D1 --- Mgmt Network
52,gw4,system/test_snmp.py,test_ft_snmp_ip_NetToPhysical_Table,Pass,0:00:05,2024-01-05 03:21:30,0,1,0,1,Test case passed,V3,,Verify snmpwalk for ipNetToPhysicalTable Object gives each entry contains one IP address to physical address equivalence. Reference Test Bed : D1 --- Mgmt Network
53,gw4,system/test_snmp.py,test_ft_snmp_icmp_Msgs,Pass,0:00:05,2024-01-05 03:21:34,0,1,0,1,Test case passed,V3,,Verify snmpwalk for icmpMsgs Object gives Internet Control Message Protocol related information. Reference Test Bed : D1 --- Mgmt Network
54,gw3,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,Pass,0:00:22,2024-01-05 03:21:36,0,1,0,2,Test case passed,"V1, V2",,"ceta-sonic-67575: Verify that on successful ssh login, error logs are generated"
55,gw4,system/test_snmp.py,test_ft_snmp_tcp_mib,Pass,0:00:20,2024-01-05 03:21:54,0,1,0,1,Test case passed,V3,,Verify snmpwalk for TCP-MIB Object gives Transmission Control Protocol related information. Reference Test Bed : D1 --- Mgmt Network
