#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw3,switching/test_vlan.py,,,0:00:19,2024-01-01 03:36:59,0,1,0,2,Module Prolog,"V1, V2",,
2,gw3,switching/test_vlan.py,test_ft_add_unknownvlan_interface,Pass,0:00:08,2024-01-01 03:37:02,0,1,0,2,Test case passed,"V1, V2",,verify that DUT should not assign unknown pvid
3,gw3,switching/test_vlan.py,test_ft_vlan_delete_with_member,Pass,0:00:12,2024-01-01 03:37:14,0,1,0,2,Test case passed,"V1, V2",,Verify that user is not able to delete a valn till its members are deleted
4,gw2,switching/test_portchannel.py,,,0:00:29,2024-01-01 03:37:21,0,1,0,2,Module Prolog,"V3, V4",,
5,gw2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Pass,0:00:36,2024-01-01 03:37:48,0,1,0,2,Test case passed,"V3, V4",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
6,gw3,switching/test_vlan.py,test_ft_vlan_trunk_tagged,Fail,0:00:36,2024-01-01 03:37:50,0,1,0,2,Failed to learn  MAC Adresses in vlan 1172,"V1, V2",,Verify that over vlan trunk tagged packets received and be sent out with tag or without tag determined by traffic received from TGen.
7,gw2,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,Pass,0:00:23,2024-01-01 03:38:10,0,1,0,2,Test case passed,"V3, V4",,
8,gw2,switching/test_portchannel.py,,,0:00:12,2024-01-01 03:38:22,0,1,0,2,Module Epilog,"V3, V4",,
9,gw2,system/test_interface.py,,,0:00:53,2024-01-01 03:40:51,0,1,0,2,Module Prolog,"V3, V4",,
10,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,Fail,0:01:25,2024-01-01 03:42:11,0,1,0,2,interface is down on DUT ['Ethernet48'],"V3, V4",,
11,gw2,system/test_interface.py,,,0:00:09,2024-01-01 03:42:20,0,1,0,2,Module Epilog,"V3, V4",,
12,gw2,system/test_ssh.py,,,0:01:29,2024-01-01 03:46:41,0,1,0,2,Module Prolog,"V3, V4",,
13,gw2,system/test_ssh.py,test_ft_ssh_service_disable,Pass,0:00:08,2024-01-01 03:46:44,0,1,0,2,Test case passed,"V3, V4",,
14,gw2,system/test_ssh.py,test_ft_ssh_add_user_verify,EnvFail,0:13:04,2024-01-01 03:59:48,0,1,0,2,Console hang observed. Exiting.,"V3, V4",,
15,gw3,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,DUTFail,0:28:57,2024-01-01 04:06:46,0,1,0,2,config command 'show interfaces counters -a' failed,"V1, V2",,This script covers the below scenarios ft_max_vlan_save_reload	    Verify the save and reload functionality with max vlan configuration. ft_max_vlan_fast_reload	    Verify the max vlan configuration is retained after fast-reboot. FtOpSoSwVlFn026	            Verify that VLAN is present and traffic is not disturbed during and after warm reboot FtOpSoSysFRFn005            Verify the Fast-Reboot must disrupt control plane not more than 90 seconds (from sonic test suite -configuration tests) ft_reboot_fdb_fast_reboot   Verify that the FDB entry is retained after fast reboot.
16,gw3,switching/test_vlan.py,,,0:00:07,2024-01-01 04:06:52,0,1,0,2,Module Epilog,"V1, V2",,
17,gw2,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,ConfigFail,0:00:00,2024-01-01 05:15:28,0,1,0,2,module configuration failed.  @5445,"V3, V4",,"ceta-sonic-67575: Verify that on successful ssh login, error logs are generated"
18,gw2,system/test_ssh.py,,,0:26:53,2024-01-01 05:42:20,0,1,0,2,Module Epilog,"V3, V4",,
19,gw4,system/test_snapshot.py,,,0:00:33,2024-01-01 05:56:28,0,1,0,1,Module Prolog,V4,,
20,gw4,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:15,2024-01-01 05:56:38,0,1,0,1,verification of configured telemetry interval and reset to default interval is successful,V4,,
21,gw4,system/test_snapshot.py,,,0:00:12,2024-01-01 05:56:49,0,1,0,1,Module Epilog,V4,,
22,gw4,system/test_snmp.py,,,0:01:39,2024-01-01 06:00:05,0,1,0,1,Module Prolog,V4,,
