#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/VRF/test_vrf.py,,,0:08:09,2023-12-31 23:07:04,0,1,0,2,Module Prolog,"V1, V2",,
2,routing/VRF/test_vrf.py,test_VrfFun001_06,Fail,0:00:40,2023-12-31 23:07:39,0,1,0,2,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,"V1, V2",,
3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:29,2023-12-31 23:08:07,0,1,0,2,Test case passed,"V1, V2",,
4,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Fail,0:02:29,2023-12-31 23:10:36,0,1,0,2,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration","V1, V2",,
5,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Fail,0:01:02,2023-12-31 23:11:37,0,1,0,2,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up","V1, V2",,
6,routing/VRF/test_vrf.py,test_VrfFun_05_50,Fail,0:06:56,2023-12-31 23:18:32,0,1,0,2,Save and reload with VRF configuration failed. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up. STEP 5 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 6 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 7 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 8 FAIL: IPv6 BGP session on VRF-103 did not come up,"V1, V2",,
7,routing/VRF/test_vrf.py,,,0:00:24,2023-12-31 23:18:55,0,1,0,2,Module Epilog,"V1, V2",,
8,routing/VRF/test_vrf_scale.py,,,0:22:47,2023-12-31 23:44:02,0,1,0,2,Module Prolog,"V1, V2",,
9,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:06:52,2023-12-31 23:50:47,0,1,0,2,"Command 'show vrf' failed to give required prompt, recovered using CR","V1, V2",,
10,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,2023-12-31 23:52:54,0,1,0,2,Test case passed,"V1, V2",,
11,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Fail,0:12:45,2024-01-01 00:05:39,0,1,0,2,Test case Failed.,"V1, V2",,
12,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:09:54,2024-01-01 00:15:32,0,1,0,2,"Command 'show vrf' failed to give required prompt, recovered using CR","V1, V2",,
13,routing/VRF/test_vrf_scale.py,,,0:00:25,2024-01-01 00:15:57,0,1,0,2,Module Epilog,"V1, V2",,
