#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw2,switching/test_vlan.py,,,0:00:41,2023-12-26 00:58:09,0,1,0,2,Module Prolog,"V1, V2",,
2,gw2,switching/test_vlan.py,test_ft_add_unknownvlan_interface,Pass,0:00:10,2023-12-26 00:58:13,0,1,0,2,Test case passed,"V1, V2",,verify that DUT should not assign unknown pvid
3,gw2,switching/test_vlan.py,test_ft_vlan_delete_with_member,Pass,0:00:15,2023-12-26 00:58:27,0,1,0,2,Test case passed,"V1, V2",,Verify that user is not able to delete a valn till its members are deleted
4,gw3,switching/test_portchannel.py,,,0:00:50,2023-12-26 00:58:27,0,1,0,2,Module Prolog,"V3, V4",,
5,gw3,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Pass,0:00:43,2023-12-26 00:58:59,0,1,0,2,Test case passed,"V3, V4",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
6,gw3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,Pass,0:00:25,2023-12-26 00:59:23,0,1,0,2,Test case passed,"V3, V4",,
7,gw2,switching/test_vlan.py,test_ft_vlan_trunk_tagged,Pass,0:01:27,2023-12-26 00:59:54,0,1,0,2,Test case passed,"V1, V2",,Verify that over vlan trunk tagged packets received and be sent out with tag or without tag determined by traffic received from TGen.
8,gw3,switching/test_portchannel.py,,,0:00:35,2023-12-26 00:59:58,0,1,0,2,Module Epilog,"V3, V4",,
9,gw3,system/test_lldp.py,,,0:04:25,2023-12-26 01:06:28,0,1,0,2,Module Prolog,"V3, V4",,
10,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrLen,Fail,0:00:00,2023-12-26 01:06:28,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrLen MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
11,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,Fail,0:00:00,2023-12-26 01:06:28,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrlfld MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
12,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,Fail,0:00:00,2023-12-26 01:06:29,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
13,gw3,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,Fail,0:00:00,2023-12-26 01:06:29,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the ConfigManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
14,gw3,system/test_lldp.py,test_ft_lldp_lldplocportid,Fail,0:00:00,2023-12-26 01:06:29,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocportid. Reference Test Bed : D1 <---> D2
15,gw3,system/test_lldp.py,test_ft_lldp_lldplocsysname,Fail,0:00:00,2023-12-26 01:06:30,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocsysname. Reference Test Bed : D1 <---> D2
16,gw3,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,Fail,0:00:00,2023-12-26 01:06:30,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocsysdesc. Reference Test Bed : D1 <---> D2
17,gw3,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,Fail,0:00:00,2023-12-26 01:06:30,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object LLDPRemManAddrTable. Reference Test Bed : D1 <---> D2
18,gw3,system/test_lldp.py,test_ft_lldp_non_default_config,Fail,0:00:00,2023-12-26 01:06:31,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify non default LLDP neighbor config. Reference Test Bed : D1 <--2--> D2
19,gw3,system/test_lldp.py,test_ft_lldp_docker_restart,Fail,0:00:00,2023-12-26 01:06:31,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the LLDP functionality after docker restart. Reference Test Bed : D1 <--2--> D2
20,gw3,system/test_lldp.py,test_lldp_verify_counters,Fail,0:00:00,2023-12-26 01:06:32,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify LLDP PDUs are not transmitted when the feature is disabled.
21,gw3,system/test_lldp.py,test_ft_lldp_with_remote_server,Fail,0:00:00,2023-12-26 01:06:32,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,
22,gw3,system/test_lldp.py,,,0:04:32,2023-12-26 01:06:32,0,1,0,2,Module Epilog,"V3, V4",,
23,gw2,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,ScriptError,0:12:10,2023-12-26 01:12:04,0,1,0,2,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,"V1, V2",,This script covers the below scenarios ft_max_vlan_save_reload	    Verify the save and reload functionality with max vlan configuration. ft_max_vlan_fast_reload	    Verify the max vlan configuration is retained after fast-reboot. FtOpSoSwVlFn026	            Verify that VLAN is present and traffic is not disturbed during and after warm reboot FtOpSoSysFRFn005            Verify the Fast-Reboot must disrupt control plane not more than 90 seconds (from sonic test suite -configuration tests) ft_reboot_fdb_fast_reboot   Verify that the FDB entry is retained after fast reboot.
24,gw3,system/test_ssh.py,,,0:03:00,2023-12-26 01:12:08,0,1,0,2,Module Prolog,"V3, V4",,
25,gw3,system/test_ssh.py,test_ft_ssh_service_disable,Pass,0:00:09,2023-12-26 01:12:11,0,1,0,2,Test case passed,"V3, V4",,
26,gw2,switching/test_vlan.py,,,0:00:27,2023-12-26 01:12:31,0,1,0,2,Module Epilog,"V1, V2",,
27,gw2,system/test_interface.py,,,0:03:16,2023-12-26 01:18:23,0,1,0,2,Module Prolog,"V1, V2",,
28,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,DUTFail,0:01:00,2023-12-26 01:19:17,0,1,0,2,Error response from daemon: Container is not running,"V1, V2",,
29,gw2,system/test_interface.py,,,0:00:30,2023-12-26 01:19:46,0,1,0,2,Module Epilog,"V1, V2",,
30,gw3,system/test_ssh.py,test_ft_ssh_add_user_verify,Fail,0:10:25,2023-12-26 01:22:35,0,1,0,2,Test case Failed.,"V3, V4",,
31,gw3,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,Pass,0:00:26,2023-12-26 01:23:00,0,1,0,2,Test case passed,"V3, V4",,"ceta-sonic-67575: Verify that on successful ssh login, error logs are generated"
32,gw3,system/test_ssh.py,,,0:00:54,2023-12-26 01:23:54,0,1,0,2,Module Epilog,"V3, V4",,
33,gw4,security/test_tacacs.py,,,0:00:34,2023-12-26 01:27:56,0,1,0,1,Module Prolog,V1,,
34,gw4,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,Fail,0:00:06,2023-12-26 01:27:57,0,1,0,1,PAM file is not created,V1,,"This testcase covers the below scenarios scenario-1: Verify default login via tacacs is successful. scenario-2: Verify that by default, no TACACS servers exist and that a single TACACS server can be added and used for authentication scenario-3: Verify that SSH login using Cisco ACS TACACS+ Server is successful. Scenario-4: Verify If TACACS+ Authentication is enabled, a new PAM configuration file ?common-auth-sonic? is created. Scenario-5: Verify that user is able to execute the ?TACACS-server key command successfully in appropriate mode. Scenario-6: Verify that authentication to a TACACS server will only take place if the NAS and the server are configured with the same shared key"
35,gw5,system/test_snapshot.py,,,0:00:55,2023-12-26 01:28:11,0,1,0,1,Module Prolog,V2,,
36,gw5,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:16,2023-12-26 01:28:23,0,1,0,1,verification of configured telemetry interval and reset to default interval is successful,V2,,
37,gw4,security/test_tacacs.py,,,0:00:42,2023-12-26 01:28:39,0,1,0,1,Module Epilog,V1,,
38,gw5,system/test_snapshot.py,,,0:00:33,2023-12-26 01:28:55,0,1,0,1,Module Epilog,V2,,
39,gw5,system/test_ntp.py,,,0:02:54,2023-12-26 01:34:17,0,1,0,1,Module Prolog,V2,,
40,gw4,system/test_snmp.py,,,0:04:08,2023-12-26 01:35:15,0,1,0,1,Module Prolog,V1,,
41,gw4,system/test_snmp.py,test_ft_snmp_sysName,Fail,0:00:06,2023-12-26 01:35:16,0,1,0,1,sysname output is not in sync between system and snmp,V1,,Verify that the sysName MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
42,gw4,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:07,2023-12-26 01:35:22,0,1,0,1,Test case passed,V1,,Verify that the sysUpTime MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
43,gw4,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,2023-12-26 01:35:30,0,1,0,1,Test case passed,V1,,Verify that the sysDescr MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
44,gw4,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:07,2023-12-26 01:35:37,0,1,0,1,Test case passed,V1,,Verify that snmpwalk on mib_2 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
45,gw4,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:06,2023-12-26 01:35:42,0,1,0,1,Test case passed,V1,,Verify that snmpwalk on if_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
46,gw4,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,2023-12-26 01:35:47,0,1,0,1,Test case passed,V1,,Verify that snmpwalk on entity_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
