#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw3,switching/test_vlan.py,,,0:00:20,2024-01-03 03:37:53,0,1,0,2,Module Prolog,"V3, V4",,
2,gw3,switching/test_vlan.py,test_ft_add_unknownvlan_interface,Pass,0:00:08,2024-01-03 03:37:56,0,1,0,2,Test case passed,"V3, V4",,verify that DUT should not assign unknown pvid
3,gw2,switching/test_portchannel.py,,,0:00:29,2024-01-03 03:38:06,0,1,0,2,Module Prolog,"V1, V2",,
4,gw3,switching/test_vlan.py,test_ft_vlan_delete_with_member,Pass,0:00:12,2024-01-03 03:38:08,0,1,0,2,Test case passed,"V3, V4",,Verify that user is not able to delete a valn till its members are deleted
5,gw2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Pass,0:00:36,2024-01-03 03:38:33,0,1,0,2,Test case passed,"V1, V2",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
6,gw2,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,Pass,0:00:20,2024-01-03 03:38:53,0,1,0,2,Test case passed,"V1, V2",,
7,gw2,switching/test_portchannel.py,,,0:00:12,2024-01-03 03:39:05,0,1,0,2,Module Epilog,"V1, V2",,
8,gw3,switching/test_vlan.py,test_ft_vlan_trunk_tagged,Pass,0:01:26,2024-01-03 03:39:34,0,1,0,2,Test case passed,"V3, V4",,Verify that over vlan trunk tagged packets received and be sent out with tag or without tag determined by traffic received from TGen.
9,gw2,system/test_interface.py,,,0:00:53,2024-01-03 03:41:41,0,1,0,2,Module Prolog,"V1, V2",,
10,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,Fail,0:01:29,2024-01-03 03:43:05,0,1,0,2,interface is down on DUT ['Ethernet16'],"V1, V2",,
11,gw2,system/test_interface.py,,,0:00:10,2024-01-03 03:43:14,0,1,0,2,Module Epilog,"V1, V2",,
12,gw2,system/test_lldp.py,,,0:02:36,2024-01-03 03:48:30,0,1,0,2,Module Prolog,"V1, V2",,
13,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrLen,Fail,0:00:00,2024-01-03 03:48:30,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the LocManAddrLen MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
14,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,Fail,0:00:00,2024-01-03 03:48:30,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the LocManAddrlfld MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
15,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,Fail,0:00:00,2024-01-03 03:48:31,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the LocManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
