2024-01-06 00:50:21,749 T0000: NOTICE Execution Start Time: 2024-01-06 00:50:21.749280
2024-01-06 00:50:21,749 T0000: NOTICE LOGS PATH: /data/work/logs/docker-master-448374-l3
2024-01-06 00:50:22,251 T0000: NOTICE VERSION: UNKNOWN UNKNOWN UNKNOWN
2024-01-06 00:50:22,251 T0000: NOTICE HOST: sonicmgmtmaster MEM: 376gb 52.9%
2024-01-06 00:50:22,251 T0000: NOTICE ROOT_PATH: /repo
2024-01-06 00:50:22,251 T0000: NOTICE Python: 3.8.10
2024-01-06 00:50:22,251 T0000: NOTICE Topology unknown: D1T1:4,D1D2:6,D1D3:4,D1D4:4,D2T1:4,D2D3:4,D2D4:4,D3T1:4,D3D4:6,D4T1:4
2024-01-06 00:50:22,251 T0000: DEBUG 
SUITE ARGS: --load-image none --max-time module 9000 --max-time function 5400 --max-time session 3600 --logs-level=debug --topology-check=function --env SPYTEST_TESTBED_IGNORE_CONSTRAINTS TG,TGCARD,TGSPEED,CHIP,MODEL --noop --env SPYTEST_RESET_CONSOLES 0 --noop --env SPYTEST_ONREBOOT_RENEW_MGMT_IP 1 --noop --env SPYTEST_RECOVERY_CR_PER_CMD_POST_OP 1 --noop --env SPYTEST_BATCH_POLL_STATUS_TIME 300 --noop --env SPYTEST_BATCH_DEAD_NODE_MAX_TIME 7200 --noop --breakout-mode none --env SPYTEST_SHUTDOWN_FREE_PORTS 1 --env SPYTEST_HOOKS_BREAKOUT_UITYPE click --env SPYTEST_ONREBOOT_RENEW_MGMT_IP 0 --env SPYTEST_VERIFY_CSV_MIN_TOPOLOGY 1 --env SPYTEST_CMD_FAIL_RESULT_SUPPORT 0 --env SPYTEST_ROUTING_CONFIG_MODE split --env SPYTEST_CLEAR_DEVICE_METADATA_BGP_ASN 1 --env SPYTEST_TEXTFSM_USE_BUNDLED_PARSER 1 --feature-group master --ifname-type native --feature-disable bcmcmd --feature-disable warm-reboot --save config-db module --tclist-csv TestBGPConfed.test_confed_route_distribution_with_rmap,TestBGPConfed.test_ipv6_confed_route_distribution,TestBGPConfed.test_ipv6_confed_with_rr,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,TestBGPRif.test_bgp_route_aggregation_4byteASN,TestBGPRif.test_ft_bgp_clear,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,TestBGPRif.test_ft_bgp_peer_traffic_check,TestBGPRif.test_ft_bgp_rmap,TestBGPRif.test_ft_bgp_v4_dyn_nbr,TestBGPRif.test_ft_bgp_v6_dyn_nbr,TestBGPRif.test_ft_bgp_v6_link_local_bgp,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,TestBGPVeLag.test_ft_bgp_clear,TestBGPVeLag.test_ft_bgp_peer_traffic_check,test_VrfFun001_06,test_VrfFun_05_50,test_VrfFun_10_12_14,test_VrfFun_20_24_25_32_33_44_45,test_VrfFun_26_27,test_cli_validation_bgp_router_config,test_cli_validation_ip_address,test_ft_arp_dynamic_renew_traffic_test,test_ft_bgp_ebgp_community_map,test_ft_bgp_ibgp_RR_Loop,test_ft_ip6_static_route_traffic_forward_blackhole,test_ft_ip_static_ip_on_mgmt_intrf,test_ft_ip_static_route_traffic_forward,test_ft_ip_v4_v6_L2_L3_translation,test_ft_ipv6_neighbor_entry,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,test_ft_nat_docker_restart,test_ft_ping_v4_v6_after_ip_change_pc,test_ft_ping_v4_v6_vlan,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,test_ft_sflow_max_sflow_collector_config,test_ft_sflow_sampling_v6_sFlow_collector,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,test_ft_verify_interfaces_order,test_l2_to_l3_port,test_l3_v4_route_po_1,test_vrf_bgp,test_vrf_reload,test_vrf_route_leak,test_vrf_scale,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,test_spytest_infra_first,test_spytest_infra_second,test_spytest_infra_last --noop

2024-01-06 00:50:22,252 T0000: NOTICE ARGS: --logs-level debug --results-prefix=results --get-tech-support none --fetch-core-files none --syslog-check none --save config-db module --topology-check module --logs-path logs/2024-01-06-00-50-16 --continue-on-collection-errors --max-time session 0 --max-time module 0 --max-time function 0 --noop --tryssh=0 --testbed-file testbed.yaml --env SPYTEST_RPS_DEBUG 0 --tclist-bucket 1,2,4 --test-suite community-vs-l3 --email rama.kristipati@broadcom.com --env SPYTEST_SCAPY_DBG_LVL 2 --noop --env SPYTEST_EMAIL_FROM SPyTest-VSNet@broadcom.com --noop --logs-path logs/docker-master-448374-l3 --env SPYTEST_EMAIL_BODY_PREFIX http://10.193.81.56:8080/sonic_mgmt_master/work/logs/docker-master-448374-l3/dashboard.html --email-subject-nargs VSNet-sonic_mgmt_master-DOCKER-L3-{{bldver}} : {{passrate}}: {{pass_cnt}}/{{executed}} docker-master-448374-l3 --noop --feature-group master
2024-01-06 00:50:25,810 T0000: INFO  TRY-1 routing/test_ip.py 2 1 D1T1:2 D2T1:2 D1D2:4 CHIP=TD3 TGEN=ixia
2024-01-06 00:50:25,812 T0000: INFO  matched testbed gw2 to execute bucket 2 routing/test_ip.py D1T1:2 D2T1:2 D1D2:4 CHIP=TD3 TGEN=ixia
2024-01-06 00:50:25,813 T0000: INFO  matched testbed gw3 to execute bucket 2 routing/test_ip.py D1T1:2 D2T1:2 D1D2:4 CHIP=TD3 TGEN=ixia
2024-01-06 00:50:25,813 T0000: INFO  TRY-1 routing/BGP/test_bgp.py 2 1 D1D2:1 D1T1:1 D2T1:1 TGEN=ixia
2024-01-06 00:50:25,814 T0000: INFO  matched testbed gw2 to execute bucket 2 routing/BGP/test_bgp.py D1D2:1 D1T1:1 D2T1:1 TGEN=ixia
2024-01-06 00:50:25,814 T0000: INFO  matched testbed gw3 to execute bucket 2 routing/BGP/test_bgp.py D1D2:1 D1T1:1 D2T1:1 TGEN=ixia
2024-01-06 00:50:25,815 T0000: INFO  TRY-1 system/test_device_mgmt.py 1 1 D1
2024-01-06 00:50:25,815 T0000: INFO  matched testbed gw4 to execute bucket 1 system/test_device_mgmt.py D1
2024-01-06 00:50:25,815 T0000: INFO  matched testbed gw5 to execute bucket 1 system/test_device_mgmt.py D1
2024-01-06 00:50:25,815 T0000: INFO  matched testbed gw6 to execute bucket 1 system/test_device_mgmt.py D1
2024-01-06 00:50:25,816 T0000: INFO  matched testbed gw7 to execute bucket 1 system/test_device_mgmt.py D1
2024-01-06 00:50:25,816 T0000: INFO  TRY-1 system/test_sflow.py 2 1 D1T1:1 D2T1:2 D1D2:1 TGCARD=stc|novus10
2024-01-06 00:50:25,817 T0000: INFO  matched testbed gw2 to execute bucket 2 system/test_sflow.py D1T1:1 D2T1:2 D1D2:1 TGCARD=stc|novus10
2024-01-06 00:50:25,817 T0000: INFO  matched testbed gw3 to execute bucket 2 system/test_sflow.py D1T1:1 D2T1:2 D1D2:1 TGCARD=stc|novus10
2024-01-06 00:50:25,818 T0000: INFO  TRY-1 routing/BGP/test_bgp_4node.py 4 1 D1D2:1 D2D3:1 D2D4:1 D3D4:1 D3D1:1 TGEN=ixia
2024-01-06 00:50:25,819 T0000: INFO  matched testbed gw1 to execute bucket 4 routing/BGP/test_bgp_4node.py D1D2:1 D2D3:1 D2D4:1 D3D4:1 D3D1:1 TGEN=ixia
2024-01-06 00:50:25,819 T0000: INFO  TRY-1 routing/NAT/test_nat.py 1 1 D1T1:2 CHIP=TD2|TD3|TH2|TH1 MODEL1=ent TGEN=ixia CHIP_REV=NA|X5|X7
2024-01-06 00:50:25,820 T0000: INFO  matched testbed gw4 to execute bucket 1 routing/NAT/test_nat.py D1T1:2 CHIP=TD2|TD3|TH2|TH1 MODEL1=ent TGEN=ixia CHIP_REV=NA|X5|X7
2024-01-06 00:50:25,820 T0000: INFO  matched testbed gw5 to execute bucket 1 routing/NAT/test_nat.py D1T1:2 CHIP=TD2|TD3|TH2|TH1 MODEL1=ent TGEN=ixia CHIP_REV=NA|X5|X7
2024-01-06 00:50:25,820 T0000: INFO  matched testbed gw6 to execute bucket 1 routing/NAT/test_nat.py D1T1:2 CHIP=TD2|TD3|TH2|TH1 MODEL1=ent TGEN=ixia CHIP_REV=NA|X5|X7
2024-01-06 00:50:25,821 T0000: INFO  matched testbed gw7 to execute bucket 1 routing/NAT/test_nat.py D1T1:2 CHIP=TD2|TD3|TH2|TH1 MODEL1=ent TGEN=ixia CHIP_REV=NA|X5|X7
2024-01-06 00:50:25,821 T0000: INFO  TRY-1 routing/test_arp.py 1 1 D1T1:2 TGEN=ixia
2024-01-06 00:50:25,821 T0000: INFO  matched testbed gw4 to execute bucket 1 routing/test_arp.py D1T1:2 TGEN=ixia
2024-01-06 00:50:25,822 T0000: INFO  matched testbed gw5 to execute bucket 1 routing/test_arp.py D1T1:2 TGEN=ixia
2024-01-06 00:50:25,822 T0000: INFO  matched testbed gw6 to execute bucket 1 routing/test_arp.py D1T1:2 TGEN=ixia
2024-01-06 00:50:25,822 T0000: INFO  matched testbed gw7 to execute bucket 1 routing/test_arp.py D1T1:2 TGEN=ixia
2024-01-06 00:50:25,823 T0000: INFO  TRY-1 routing/BGP/test_bgp_rr_traffic.py 2 1 D1D2:1 D1T1:1 D2T1:1 TGEN=ixia
2024-01-06 00:50:25,823 T0000: INFO  matched testbed gw2 to execute bucket 2 routing/BGP/test_bgp_rr_traffic.py D1D2:1 D1T1:1 D2T1:1 TGEN=ixia
2024-01-06 00:50:25,824 T0000: INFO  matched testbed gw3 to execute bucket 2 routing/BGP/test_bgp_rr_traffic.py D1D2:1 D1T1:1 D2T1:1 TGEN=ixia
2024-01-06 00:50:25,824 T0000: INFO  TRY-1 sanity/test_sanity_l3.py 2 1 D1D2:1 D1T1:1 D2T1:1
2024-01-06 00:50:25,824 T0000: INFO  matched testbed gw2 to execute bucket 2 sanity/test_sanity_l3.py D1D2:1 D1T1:1 D2T1:1
2024-01-06 00:50:25,825 T0000: INFO  matched testbed gw3 to execute bucket 2 sanity/test_sanity_l3.py D1D2:1 D1T1:1 D2T1:1
2024-01-06 00:50:25,825 T0000: INFO  TRY-1 routing/VRF/test_vrf.py 2 1 D1D2:4 D1T1:2 D2T1:2 TGEN=ixia
2024-01-06 00:50:25,826 T0000: INFO  matched testbed gw2 to execute bucket 2 routing/VRF/test_vrf.py D1D2:4 D1T1:2 D2T1:2 TGEN=ixia
2024-01-06 00:50:25,826 T0000: INFO  matched testbed gw3 to execute bucket 2 routing/VRF/test_vrf.py D1D2:4 D1T1:2 D2T1:2 TGEN=ixia
2024-01-06 00:50:25,826 T0000: INFO  TRY-1 qos/test_qos_save_reboot.py 1 1 D1T1:1 TGEN=ixia
2024-01-06 00:50:25,827 T0000: INFO  matched testbed gw4 to execute bucket 1 qos/test_qos_save_reboot.py D1T1:1 TGEN=ixia
2024-01-06 00:50:25,827 T0000: INFO  matched testbed gw5 to execute bucket 1 qos/test_qos_save_reboot.py D1T1:1 TGEN=ixia
2024-01-06 00:50:25,827 T0000: INFO  matched testbed gw6 to execute bucket 1 qos/test_qos_save_reboot.py D1T1:1 TGEN=ixia
2024-01-06 00:50:25,828 T0000: INFO  matched testbed gw7 to execute bucket 1 qos/test_qos_save_reboot.py D1T1:1 TGEN=ixia
2024-01-06 00:50:25,828 T0000: INFO  TRY-1 routing/test_l3_performance.py 1 1 D1T1:2 CHIP_REV=!X2
2024-01-06 00:50:25,828 T0000: INFO  matched testbed gw4 to execute bucket 1 routing/test_l3_performance.py D1T1:2 CHIP_REV=!X2
2024-01-06 00:50:25,829 T0000: INFO  matched testbed gw5 to execute bucket 1 routing/test_l3_performance.py D1T1:2 CHIP_REV=!X2
2024-01-06 00:50:25,829 T0000: INFO  matched testbed gw6 to execute bucket 1 routing/test_l3_performance.py D1T1:2 CHIP_REV=!X2
