#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/VRF/test_vrf_scale.py,,,0:21:44,2023-12-26 23:20:27,0,1,0,2,Module Prolog,"V1, V2",,
2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:06:29,2023-12-26 23:26:49,0,1,0,2,"Command 'show vrf' failed to give required prompt, recovered using CR","V1, V2",,
3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:11,2023-12-26 23:28:59,0,1,0,2,Test case passed,"V1, V2",,
4,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Fail,0:12:45,2023-12-26 23:41:44,0,1,0,2,Test case Failed.,"V1, V2",,
5,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:09:28,2023-12-26 23:51:12,0,1,0,2,"Command 'show vrf' failed to give required prompt, recovered using CR","V1, V2",,
6,routing/VRF/test_vrf_scale.py,,,0:00:25,2023-12-26 23:51:36,0,1,0,2,Module Epilog,"V1, V2",,
7,routing/test_ip.py,,,0:03:21,2023-12-26 23:57:56,0,1,0,2,Module Prolog,"V1, V2",,
8,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:30,2023-12-27 00:00:21,0,1,0,2,Test case Failed.,"V1, V2",,
9,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Fail,0:00:10,2023-12-27 00:00:30,0,1,0,2,Failed to ping ip address 192.168.2.1,"V1, V2",,
10,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Fail,0:00:07,2023-12-27 00:00:37,0,1,0,2,Portchannel PortChannel100 on V2 state Up verification failed.,"V1, V2",,
11,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,Fail,0:01:12,2023-12-27 00:01:48,0,1,0,2,traffic verification is failed,"V1, V2",,
12,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,Pass,0:00:57,2023-12-27 00:02:45,0,1,0,2,Test case passed,"V1, V2",,
13,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:33,2023-12-27 00:04:18,0,1,0,2,Test case passed,"V1, V2",,
14,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:32,2023-12-27 00:04:49,0,1,0,2,Test case passed,"V1, V2",,"@author: Ramprakash Reddy (ramprakash-reddy.kanala@broadcom.com) ipv4_intf_order :  Verify order of interfaces in ""show ip interfaces"" ipv6_intf_order :  Verify order of interfaces in ""show ipv6 interfaces' Verify order of interfaces in ""show ip/ipv6 interfaces"" in sorted order or not :return:"
15,routing/test_ip.py,,,0:00:48,2023-12-27 00:05:37,0,1,0,2,Module Epilog,"V1, V2",,
16,routing/BGP/test_bgp_rr_traffic.py,,,0:05:32,2023-12-27 00:13:56,0,1,0,2,Module Prolog,"V1, V2",,
17,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:36,2023-12-27 00:16:26,0,1,0,2,Test case passed,"V1, V2",,
18,routing/BGP/test_bgp_rr_traffic.py,,,0:01:12,2023-12-27 00:17:38,0,1,0,2,Module Epilog,"V1, V2",,
