#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,switching/test_portchannel.py,,,0:00:48,2023-12-25 03:04:39,0,1,0,2,Module Prolog,"V1, V2",,
2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Fail,0:01:52,2023-12-25 03:06:22,0,1,0,2,"Portchannel PortChannel7 on V2 with member ['Ethernet16', 'Ethernet20'] verification failed","V1, V2",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,ConfigFail,0:00:39,2023-12-25 03:07:01,0,1,0,2,pre-test configuration failed Invalid error code PortChannel Verification Failed : unknown message identifier 'PortChannel Verification Failed' @5430,"V1, V2",,
4,switching/test_portchannel.py,,,0:00:33,2023-12-25 03:07:33,0,1,0,2,Module Epilog,"V1, V2",,
5,system/test_lldp.py,,,0:02:13,2023-12-25 03:11:24,0,1,0,2,Module Prolog,"V1, V2",,
6,system/test_lldp.py,test_ft_lldp_LocManAddrLen,Fail,0:00:00,2023-12-25 03:11:24,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the LocManAddrLen MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
7,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,Fail,0:00:00,2023-12-25 03:11:25,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the LocManAddrlfld MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
8,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,Fail,0:00:00,2023-12-25 03:11:25,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the LocManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
9,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,Fail,0:00:00,2023-12-25 03:11:25,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the ConfigManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
10,system/test_lldp.py,test_ft_lldp_lldplocportid,Fail,0:00:00,2023-12-25 03:11:26,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify the syntax check of the object lldplocportid. Reference Test Bed : D1 <---> D2
11,system/test_lldp.py,test_ft_lldp_lldplocsysname,Fail,0:00:00,2023-12-25 03:11:26,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify the syntax check of the object lldplocsysname. Reference Test Bed : D1 <---> D2
12,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,Fail,0:00:00,2023-12-25 03:11:26,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify the syntax check of the object lldplocsysdesc. Reference Test Bed : D1 <---> D2
13,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,Fail,0:00:00,2023-12-25 03:11:27,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify the syntax check of the object LLDPRemManAddrTable. Reference Test Bed : D1 <---> D2
14,system/test_lldp.py,test_ft_lldp_non_default_config,Fail,0:00:00,2023-12-25 03:11:27,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify non default LLDP neighbor config. Reference Test Bed : D1 <--2--> D2
15,system/test_lldp.py,test_ft_lldp_docker_restart,Fail,0:00:00,2023-12-25 03:11:27,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify the LLDP functionality after docker restart. Reference Test Bed : D1 <--2--> D2
16,system/test_lldp.py,test_lldp_verify_counters,Fail,0:00:00,2023-12-25 03:11:28,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify LLDP PDUs are not transmitted when the feature is disabled.
17,system/test_lldp.py,test_ft_lldp_with_remote_server,Fail,0:00:00,2023-12-25 03:11:28,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,
18,system/test_lldp.py,,,0:02:19,2023-12-25 03:11:28,0,1,0,2,Module Epilog,"V1, V2",,
19,system/test_ssh.py,,,0:01:08,2023-12-25 03:14:46,0,1,0,2,Module Prolog,"V1, V2",,
20,system/test_ssh.py,test_ft_ssh_service_disable,Pass,0:00:08,2023-12-25 03:14:49,0,1,0,2,Test case passed,"V1, V2",,
21,system/test_ssh.py,test_ft_ssh_add_user_verify,Fail,0:09:10,2023-12-25 03:23:58,0,1,0,2,Test case Failed.,"V1, V2",,
22,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,Pass,0:00:22,2023-12-25 03:24:20,0,1,0,2,Test case passed,"V1, V2",,"ceta-sonic-67575: Verify that on successful ssh login, error logs are generated"
23,system/test_ssh.py,,,0:00:51,2023-12-25 03:25:10,0,1,0,2,Module Epilog,"V1, V2",,
