#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw3,switching/test_vlan.py,,,0:00:19,2024-01-02 01:40:31,0,1,0,2,Module Prolog,"V1, V2",,
2,gw3,switching/test_vlan.py,test_ft_add_unknownvlan_interface,Pass,0:00:08,2024-01-02 01:40:34,0,1,0,2,Test case passed,"V1, V2",,verify that DUT should not assign unknown pvid
3,gw2,switching/test_portchannel.py,,,0:00:29,2024-01-02 01:40:45,0,1,0,2,Module Prolog,"V3, V4",,
4,gw3,switching/test_vlan.py,test_ft_vlan_delete_with_member,Pass,0:00:13,2024-01-02 01:40:46,0,1,0,2,Test case passed,"V1, V2",,Verify that user is not able to delete a valn till its members are deleted
5,gw2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Pass,0:00:36,2024-01-02 01:41:12,0,1,0,2,Test case passed,"V3, V4",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
6,gw2,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,Pass,0:00:21,2024-01-02 01:41:32,0,1,0,2,Test case passed,"V3, V4",,
7,gw2,switching/test_portchannel.py,,,0:00:12,2024-01-02 01:41:44,0,1,0,2,Module Epilog,"V3, V4",,
8,gw3,switching/test_vlan.py,test_ft_vlan_trunk_tagged,Pass,0:01:26,2024-01-02 01:42:12,0,1,0,2,Test case passed,"V1, V2",,Verify that over vlan trunk tagged packets received and be sent out with tag or without tag determined by traffic received from TGen.
9,gw2,system/test_ssh.py,,,0:00:58,2024-01-02 01:44:25,0,1,0,2,Module Prolog,"V3, V4",,
10,gw2,system/test_ssh.py,test_ft_ssh_service_disable,Pass,0:00:08,2024-01-02 01:44:28,0,1,0,2,Test case passed,"V3, V4",,
11,gw2,system/test_ssh.py,test_ft_ssh_add_user_verify,EnvFail,0:13:07,2024-01-02 01:57:34,0,1,0,2,Console hang observed. Exiting.,"V3, V4",,
12,gw3,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,DUTFail,0:29:15,2024-01-02 02:11:26,0,1,0,2,config command 'show interfaces counters -a' failed,"V1, V2",,This script covers the below scenarios ft_max_vlan_save_reload	    Verify the save and reload functionality with max vlan configuration. ft_max_vlan_fast_reload	    Verify the max vlan configuration is retained after fast-reboot. FtOpSoSwVlFn026	            Verify that VLAN is present and traffic is not disturbed during and after warm reboot FtOpSoSysFRFn005            Verify the Fast-Reboot must disrupt control plane not more than 90 seconds (from sonic test suite -configuration tests) ft_reboot_fdb_fast_reboot   Verify that the FDB entry is retained after fast reboot.
13,gw3,switching/test_vlan.py,,,0:00:07,2024-01-02 02:11:33,0,1,0,2,Module Epilog,"V1, V2",,
14,gw7,system/test_snapshot.py,,,0:00:33,2024-01-02 02:17:16,0,1,0,1,Module Prolog,V2,,
15,gw7,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:15,2024-01-02 02:17:26,0,1,0,1,verification of configured telemetry interval and reset to default interval is successful,V2,,
16,gw7,system/test_snapshot.py,,,0:00:12,2024-01-02 02:17:37,0,1,0,1,Module Epilog,V2,,
17,gw7,security/test_tacacs.py,,,0:00:37,2024-01-02 02:19:58,0,1,0,1,Module Prolog,V2,,
18,gw7,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,Pass,0:00:06,2024-01-02 02:20:00,0,1,0,1,Test case passed,V2,,"This testcase covers the below scenarios scenario-1: Verify default login via tacacs is successful. scenario-2: Verify that by default, no TACACS servers exist and that a single TACACS server can be added and used for authentication scenario-3: Verify that SSH login using Cisco ACS TACACS+ Server is successful. Scenario-4: Verify If TACACS+ Authentication is enabled, a new PAM configuration file ?common-auth-sonic? is created. Scenario-5: Verify that user is able to execute the ?TACACS-server key command successfully in appropriate mode. Scenario-6: Verify that authentication to a TACACS server will only take place if the NAS and the server are configured with the same shared key"
19,gw7,security/test_tacacs.py,,,0:00:19,2024-01-02 02:20:18,0,1,0,1,Module Epilog,V2,,
20,gw7,system/test_snmp.py,,,0:01:40,2024-01-02 02:23:42,0,1,0,1,Module Prolog,V2,,
21,gw7,system/test_snmp.py,test_ft_snmp_sysName,Pass,0:00:05,2024-01-02 02:23:43,0,1,0,1,Test case passed,V2,,Verify that the sysName MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
22,gw7,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:06,2024-01-02 02:23:48,0,1,0,1,Test case passed,V2,,Verify that the sysUpTime MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
23,gw7,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,2024-01-02 02:23:56,0,1,0,1,Test case passed,V2,,Verify that the sysDescr MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
24,gw7,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:09,2024-01-02 02:24:05,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on mib_2 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
25,gw7,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:05,2024-01-02 02:24:09,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on if_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
26,gw7,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,2024-01-02 02:24:13,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on entity_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
27,gw7,system/test_snmp.py,test_ft_snmp_dot1q_dot1db_mib,Pass,0:00:05,2024-01-02 02:24:18,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on dot1q MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
28,gw7,system/test_snmp.py,test_ft_snmp_root_node_walk,Pass,0:00:13,2024-01-02 02:24:30,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on entity_sensor_mib MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
29,gw7,system/test_snmp.py,test_ft_snmp_ipAddressRowStatus_ipv6,Pass,0:00:10,2024-01-02 02:24:40,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on IP-MIB::ipAddressRowStatus.ipv6 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
30,gw7,system/test_snmp.py,test_ft_snmp_ipAddressStorageType_ipv6,Pass,0:00:05,2024-01-02 02:24:44,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on IP-MIB::ipAddressStorageType.ipv6 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
31,gw7,system/test_snmp.py,test_ft_snmp_ipv6_If_Forward_default_HopLimit,Pass,0:00:05,2024-01-02 02:24:48,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on  ipv6IpForwarding and ipv6IpDefaultHopLimit MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
32,gw7,system/test_snmp.py,test_ft_snmp_ipv6scope_index_table,Pass,0:00:05,2024-01-02 02:24:53,0,1,0,1,Test case passed,V2,,Verify that snmpwalk on ipv6ScopeZoneIndexTable MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
33,gw7,system/test_snmp.py,test_ft_snmp_ip_forward_table,Pass,0:00:07,2024-01-02 02:25:00,0,1,0,1,Test case passed,V2,,Verify that snmpwalk walk on ipForwardTable MIB functions properly Reference Test Bed : D1 --- Mgmt Network
34,gw7,system/test_snmp.py,test_ft_snmp_ifx_table,Pass,0:00:06,2024-01-02 02:25:05,0,1,0,1,Test case passed,V2,,Verify snmpwalk for ifXTable Object gives list of interface entries on the switch. Reference Test Bed : D1 --- Mgmt Network
35,gw7,system/test_snmp.py,test_ft_snmp_ip_System_Stats_Table,Pass,0:00:05,2024-01-02 02:25:09,0,1,0,1,Test case passed,V2,,"Verify snmpwalk for ipSystemStatsTable Object gives the table containing system wide, IP version specific traffic statistics. Reference Test Bed : D1 --- Mgmt Network"
36,gw7,system/test_snmp.py,test_ft_snmp_ip_IfStats_Table,Pass,0:00:05,2024-01-02 02:25:14,0,1,0,1,Test case passed,V2,,Verify snmpwalk for ipIfStatsTable Object gives the table containing per-interface traffic statistics. Reference Test Bed : D1 --- Mgmt Network
37,gw7,system/test_snmp.py,test_ft_snmp_ip_Address_Table,Pass,0:00:05,2024-01-02 02:25:18,0,1,0,1,Test case passed,V2,,Verify snmpwalk for ipAddressTable Object gives table contains addressing information relevant to the entity's interfaces. Reference Test Bed : D1 --- Mgmt Network
38,gw7,system/test_snmp.py,test_ft_snmp_ip_NetToPhysical_Table,Pass,0:00:05,2024-01-02 02:25:22,0,1,0,1,Test case passed,V2,,Verify snmpwalk for ipNetToPhysicalTable Object gives each entry contains one IP address to physical address equivalence. Reference Test Bed : D1 --- Mgmt Network
39,gw7,system/test_snmp.py,test_ft_snmp_icmp_Msgs,Pass,0:00:05,2024-01-02 02:25:26,0,1,0,1,Test case passed,V2,,Verify snmpwalk for icmpMsgs Object gives Internet Control Message Protocol related information. Reference Test Bed : D1 --- Mgmt Network
40,gw7,system/test_snmp.py,test_ft_snmp_tcp_mib,Pass,0:00:18,2024-01-02 02:25:44,0,1,0,1,Test case passed,V2,,Verify snmpwalk for TCP-MIB Object gives Transmission Control Protocol related information. Reference Test Bed : D1 --- Mgmt Network
41,gw7,system/test_snmp.py,test_ft_snmp_udp_mib,Pass,0:00:05,2024-01-02 02:25:48,0,1,0,1,Test case passed,V2,,Verify snmpwalk for UDP-MIB Object gives User Datagram Protocol related information. Reference Test Bed : D1 --- Mgmt Network
42,gw7,system/test_snmp.py,test_ft_snmp_snmpv2_mib,Pass,0:00:05,2024-01-02 02:25:52,0,1,0,1,Test case passed,V2,,Verify snmpwalk for SNMPv2-MIB Object gives system SNMP variables. Reference Test Bed : D1 --- Mgmt Network
43,gw7,system/test_snmp.py,test_ft_snmp_host_resource_mib,Pass,0:00:05,2024-01-02 02:25:56,0,1,0,1,Test case passed,V2,,Verify snmpwalk for HOST-RESOURCES-MIB Object gives a uniform set of objects useful for the management of host computers. Reference Test Bed : D1 --- Mgmt Network
44,gw7,system/test_snmp.py,test_ft_snmp_framework_mib,Pass,0:00:05,2024-01-02 02:26:01,0,1,0,1,Test case passed,V2,,Verify snmpwalk for SNMP-FRAMEWORK-MIB Object gives The SNMP Management Architecture information. Reference Test Bed : D1 --- Mgmt Network
45,gw7,system/test_snmp.py,test_ft_snmp_mpd_mib,Pass,0:00:05,2024-01-02 02:26:05,0,1,0,1,Test case passed,V2,,Verify snmpwalk for SNMP-MPD-MIB Object gives the compliance statement for SNMP entities which implement the SNMP-MPD-MIB. Reference Test Bed : D1 --- Mgmt Network
46,gw7,system/test_snmp.py,test_ft_snmp_target_mib,Pass,0:00:05,2024-01-02 02:26:09,0,1,0,1,Test case passed,V2,,Verify snmpwalk for SNMP-TARGET-MIB Object it defines MIB objects which provide mechanisms to remotely configure the parameters. Reference Test Bed : D1 --- Mgmt Network
47,gw7,system/test_snmp.py,test_ft_snmp_notification_mib,Pass,0:00:05,2024-01-02 02:26:14,0,1,0,1,Test case passed,V2,,Verify snmpwalk for SNMP-NOTIFICATION-MIB Object defines MIB objects which provide mechanisms to remotely configure the parameters. Reference Test Bed : D1 --- Mgmt Network
48,gw7,system/test_snmp.py,test_ft_snmp_user_based_sm_mib,Pass,0:00:05,2024-01-02 02:26:18,0,1,0,1,Test case passed,V2,,Verify snmpwalk for SNMP-USER-BASED-SM-MIB Object gives the management information definitions for the SNMP User-based Security Model. Reference Test Bed : D1 --- Mgmt Network
49,gw7,system/test_snmp.py,test_ft_snmp_view_based_acm_mib,Pass,0:00:05,2024-01-02 02:26:22,0,1,0,1,Test case passed,V2,,Verify snmpwalk for SNMP-VIEW-BASED-ACM-MIB Object gives the management information definitions for the View-based Access Control Model for SNMP. Reference Test Bed : D1 --- Mgmt Network
50,gw7,system/test_snmp.py,test_ft_snmp_ent_physical_table,Pass,0:00:05,2024-01-02 02:26:26,0,1,0,1,Test case passed,V2,,Verify snmpwalk for entPhysicalTableObject gives the Information about a particular physical entity. Reference Test Bed : D1 --- Mgmt Network
