#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/BGP/test_bgp.py,,,0:03:54,2024-01-03 23:09:53,0,1,0,2,Module Prolog,"V1, V2",,
2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_link_local_bgp,Pass,0:00:23,2024-01-03 23:10:10,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peer session is established with v6 link local address
3,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_clear,Pass,0:00:16,2024-01-03 23:10:26,0,1,0,2,Test case passed,"V1, V2",,
4,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2024-01-03 23:13:57,0,1,0,2,Test case passed,"V1, V2",,
5,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:14,2024-01-03 23:14:10,0,1,0,2,Test case passed,"V1, V2",,
6,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:17,2024-01-03 23:15:26,0,1,0,2,bgp route 122.1.1.0/24 info not found,"V1, V2",,
7,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Fail,0:01:42,2024-01-03 23:17:08,0,1,0,2,Test case Failed.,"V1, V2",,
8,routing/BGP/test_bgp.py,TestBGPRif.test_bgp_route_aggregation_4byteASN,Fail,0:00:41,2024-01-03 23:17:48,0,1,0,2,Test case Failed Neighbour is failed to Establish between Leaf - TG,"V1, V2",,
9,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,Fail,0:00:55,2024-01-03 23:18:43,0,1,0,2,bgp route 6002:1::0/64 info not found,"V1, V2",,
10,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_dyn_nbr,Pass,0:00:35,2024-01-03 23:19:17,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peering is formed with dynamic neighbors having 4btye ASN
11,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_dyn_nbr,Pass,0:00:33,2024-01-03 23:19:50,0,1,0,2,Test case passed,"V1, V2",,Verify that ipv6 BGP peering is formed with dynamic neighbors
12,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:22,2024-01-03 23:22:12,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
13,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2024-01-03 23:22:31,0,1,0,2,Test case passed,"V1, V2",,Verify a route map application after route has been installed
14,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,Fail,0:00:20,2024-01-03 23:24:32,0,1,0,2,The operation is failed.,"V1, V2",,
15,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,Fail,0:00:22,2024-01-03 23:24:54,0,1,0,2,static on dut1 is not a subset of dut1 learned route on dut2,"V1, V2",,
16,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,Pass,0:00:16,2024-01-03 23:25:09,0,1,0,2,Test case passed,"V1, V2",,
17,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,Pass,0:00:16,2024-01-03 23:25:25,0,1,0,2,Test case passed,"V1, V2",,
18,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,Pass,0:00:29,2024-01-03 23:25:53,0,1,0,2,Test case passed,"V1, V2",,
19,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,Fail,0:00:17,2024-01-03 23:26:10,0,1,0,2,default route not advertised,"V1, V2",,
20,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,Unsupported,0:00:13,2024-01-03 23:26:22,0,1,0,2,UI 'klish' unsupported router bgp 65001,"V1, V2",,
21,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,Fail,0:00:20,2024-01-03 23:26:42,0,1,0,2,The operation is failed.,"V1, V2",,
22,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,Fail,0:00:22,2024-01-03 23:27:04,0,1,0,2,static on dut1 is not a subset of dut1 learned route on dut2,"V1, V2",,
23,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,Pass,0:00:16,2024-01-03 23:27:19,0,1,0,2,Test case passed,"V1, V2",,
24,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,Pass,0:00:16,2024-01-03 23:27:34,0,1,0,2,Test case passed,"V1, V2",,
25,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,Pass,0:00:16,2024-01-03 23:27:50,0,1,0,2,Test case passed,"V1, V2",,
26,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,Pass,0:00:16,2024-01-03 23:28:06,0,1,0,2,Test case passed,"V1, V2",,
27,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,Fail,0:00:17,2024-01-03 23:28:22,0,1,0,2,default route not advertised,"V1, V2",,
28,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:22,2024-01-03 23:28:44,0,1,0,2,Entry not found,"V1, V2",,
29,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2024-01-03 23:29:09,0,1,0,2,The operation is successful,"V1, V2",,
30,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:34,2024-01-03 23:29:42,0,1,0,2,Test case passed,"V1, V2",,
31,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:06:09,2024-01-03 23:35:51,0,1,0,2,Test case passed,"V1, V2",,
32,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Fail,0:00:27,2024-01-03 23:36:17,0,1,0,2,Test case Failed.,"V1, V2",,
33,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Fail,0:00:16,2024-01-03 23:36:32,0,1,0,2,Entry not found,"V1, V2",,
34,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:16,2024-01-03 23:38:27,0,1,0,2,Test case passed,"V1, V2",,
35,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2024-01-03 23:41:58,0,1,0,2,Test case passed,"V1, V2",,
36,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:28,2024-01-03 23:46:35,0,1,0,2,Test case passed,"V1, V2",,
37,routing/BGP/test_bgp.py,,,0:01:12,2024-01-03 23:47:47,0,1,0,2,Module Epilog,"V1, V2",,
38,system/test_sflow.py,,,0:03:30,2024-01-03 23:53:59,0,1,0,2,Module Prolog,"V1, V2",,
39,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:28,2024-01-03 23:56:21,0,1,0,2,Test case Failed.,"V1, V2",,Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn004 : Verify sFlow sampling functionality through Front end port on physical interfaces using IPV6 connectivity to sFlow collector. Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) |(2001::1/64) | |(2001::2 |(192.168.4.4/24) TG3(sFlow collector)
40,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:35,2024-01-03 23:56:56,0,1,0,2,Successfully verified sFlow sampling functionality.,"V1, V2",,"Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn005 : Verify max sFlow collectors configuration with different combinations (2 IPV4,2 IPV6,combination of both). Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) | | |(192.168.4.4/24) TG3(sFlow collector)"
41,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Pass,0:05:41,2024-01-04 00:02:36,0,1,0,2,Test case passed,"V1, V2",,
42,system/test_sflow.py,,,0:00:35,2024-01-04 00:03:10,0,1,0,2,Module Epilog,"V1, V2",,
43,routing/test_ip.py,,,0:03:33,2024-01-04 00:09:24,0,1,0,2,Module Prolog,"V1, V2",,
44,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:30,2024-01-04 00:11:48,0,1,0,2,Test case Failed.,"V1, V2",,
45,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Pass,0:00:07,2024-01-04 00:11:55,0,1,0,2,Test case passed,"V1, V2",,
46,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Pass,0:00:25,2024-01-04 00:12:19,0,1,0,2,Test case passed,"V1, V2",,
47,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,Fail,0:01:11,2024-01-04 00:13:30,0,1,0,2,traffic verification is failed,"V1, V2",,
48,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,Pass,0:00:57,2024-01-04 00:14:26,0,1,0,2,Test case passed,"V1, V2",,
49,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:38,2024-01-04 00:16:03,0,1,0,2,Test case passed,"V1, V2",,
50,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:37,2024-01-04 00:16:40,0,1,0,2,Test case passed,"V1, V2",,"@author: Ramprakash Reddy (ramprakash-reddy.kanala@broadcom.com) ipv4_intf_order :  Verify order of interfaces in ""show ip interfaces"" ipv6_intf_order :  Verify order of interfaces in ""show ipv6 interfaces' Verify order of interfaces in ""show ip/ipv6 interfaces"" in sorted order or not :return:"
51,routing/test_ip.py,,,0:00:53,2024-01-04 00:17:32,0,1,0,2,Module Epilog,"V1, V2",,
52,sanity/test_sanity_l3.py,,,0:03:12,2024-01-04 00:23:22,0,1,0,2,Module Prolog,"V1, V2",,
53,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:00:56,2024-01-04 00:24:12,0,1,0,2,Failed to port L2 config to L3 config,"V1, V2",,
54,sanity/test_sanity_l3.py,,,0:00:37,2024-01-04 00:24:49,0,1,0,2,Module Epilog,"V1, V2",,
