#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,VRF-Lite,FtOpSoRoVrfCli006,DUTFail,Mapped,2024-01-08 01:07:50,config command 'sudo sonic_installer list' failed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
2,VRF-Lite,FtOpSoRoVrfCli001,DUTFail,Mapped,2024-01-08 01:07:50,config command 'sudo sonic_installer list' failed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
3,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2024-01-08 01:08:18,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
4,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2024-01-08 01:08:18,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
5,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2024-01-08 01:08:18,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
6,VRF-Lite,FtOpSoRoVrfFun014,Pass,Mapped,2024-01-08 01:10:08,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
7,VRF-Lite,FtOpSoRoVrfFun012,Pass,Mapped,2024-01-08 01:10:08,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
8,VRF-Lite,FtOpSoRoVrfFun010,Pass,Mapped,2024-01-08 01:10:08,Test case passed,test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
9,VRF-Lite,FtOpSoRoVrfFun045,Pass,Mapped,2024-01-08 01:10:52,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
10,VRF-Lite,FtOpSoRoVrfFun044,Pass,Mapped,2024-01-08 01:10:52,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
11,VRF-Lite,FtOpSoRoVrfFun033,Pass,Mapped,2024-01-08 01:10:52,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
12,VRF-Lite,FtOpSoRoVrfFun032,Pass,Mapped,2024-01-08 01:10:52,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
13,VRF-Lite,FtOpSoRoVrfFun025,Pass,Mapped,2024-01-08 01:10:52,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
14,VRF-Lite,FtOpSoRoVrfFun024,Pass,Mapped,2024-01-08 01:10:52,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
15,VRF-Lite,FtOpSoRoVrfFun020,Pass,Mapped,2024-01-08 01:10:52,Test case passed,test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
16,VRF-Lite,FtOpSoRoVrfFun050,Pass,Mapped,2024-01-08 01:17:48,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
17,VRF-Lite,FtOpSoRoVrfCli005,Pass,Mapped,2024-01-08 01:17:48,Test case passed,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
18,L3 Scale and Performance,FtRtPerfFn024,Fail,Mapped,2024-01-08 01:54:56,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
19,L3 Scale and Performance,FtRtPerfFn023,Fail,Mapped,2024-01-08 01:54:56,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
20,VRF-Lite,FtOpSoRoVrfFun052,Fail,Mapped,2024-01-08 01:54:56,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_scale,routing/VRF/test_vrf_scale.py,"V3, V4",
21,VRF-Lite,FtOpSoRoVrfScl057,Pass,Mapped,2024-01-08 01:57:03,Test case passed,test_vrf_route_leak,routing/VRF/test_vrf_scale.py,"V3, V4",
22,VRF-Lite,FtOpSoRoVrfScl056,Pass,Mapped,2024-01-08 02:06:46,Test case passed,test_vrf_bgp,routing/VRF/test_vrf_scale.py,"V3, V4",
23,VRF-Lite,FtOpSoRoVrfScl058,Fail,Mapped,2024-01-08 02:20:24,"Command 'show vrf' failed to give prompt, recovered using CTRL+C",test_vrf_reload,routing/VRF/test_vrf_scale.py,"V3, V4",
24,Sanity,l2_to_l3_port,Fail,Mapped,2024-01-08 02:28:57,Failed to port L2 config to L3 config,test_l2_to_l3_port,sanity/test_sanity_l3.py,"V3, V4",
25,Regression,FtOtSoRtBgpPlFn025,Pass,Mapped,2024-01-08 02:39:09,Test case passed,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,routing/BGP/test_bgp_rr_traffic.py,"V3, V4",
