#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/VRF/test_vrf.py,,,0:08:06,2024-01-02 23:06:36,0,1,0,2,Module Prolog,"V1, V2",,
2,routing/VRF/test_vrf.py,test_VrfFun001_06,Fail,0:00:39,2024-01-02 23:07:10,0,1,0,2,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,"V1, V2",,
3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:29,2024-01-02 23:07:38,0,1,0,2,Test case passed,"V1, V2",,
4,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Fail,0:02:27,2024-01-02 23:10:04,0,1,0,2,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration","V1, V2",,
5,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Fail,0:01:00,2024-01-02 23:11:04,0,1,0,2,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up","V1, V2",,
6,routing/VRF/test_vrf.py,test_VrfFun_05_50,Fail,0:06:53,2024-01-02 23:17:56,0,1,0,2,Save and reload with VRF configuration failed. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up. STEP 5 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 6 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 7 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 8 FAIL: IPv6 BGP session on VRF-103 did not come up,"V1, V2",,
7,routing/VRF/test_vrf.py,,,0:00:24,2024-01-02 23:18:20,0,1,0,2,Module Epilog,"V1, V2",,
8,routing/BGP/test_bgp.py,,,0:04:14,2024-01-02 23:24:42,0,1,0,2,Module Prolog,"V1, V2",,
9,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_link_local_bgp,Fail,0:04:43,2024-01-02 23:29:20,0,1,0,2,The operation is failed.,"V1, V2",,Verify that BGP peer session is established with v6 link local address
10,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_clear,Pass,0:00:16,2024-01-02 23:29:35,0,1,0,2,Test case passed,"V1, V2",,
11,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2024-01-02 23:33:06,0,1,0,2,Test case passed,"V1, V2",,
12,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,2024-01-02 23:33:18,0,1,0,2,Test case passed,"V1, V2",,
13,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Pass,0:01:43,2024-01-02 23:35:01,0,1,0,2,Test case passed,"V1, V2",,
14,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Pass,0:01:47,2024-01-02 23:36:47,0,1,0,2,Test case passed,"V1, V2",,
15,routing/BGP/test_bgp.py,TestBGPRif.test_bgp_route_aggregation_4byteASN,Fail,0:00:41,2024-01-02 23:37:27,0,1,0,2,Test case Failed Neighbour is failed to Establish between Leaf - TG,"V1, V2",,
16,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,Pass,0:01:02,2024-01-02 23:38:28,0,1,0,2,Test case passed,"V1, V2",,
17,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_dyn_nbr,Pass,0:00:33,2024-01-02 23:39:01,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peering is formed with dynamic neighbors having 4btye ASN
18,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_dyn_nbr,Pass,0:00:31,2024-01-02 23:39:32,0,1,0,2,Test case passed,"V1, V2",,Verify that ipv6 BGP peering is formed with dynamic neighbors
19,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Fail,0:04:45,2024-01-02 23:44:17,0,1,0,2,Test case Failed Failed to form BGP peering using max dynamic ipv4 neighbors,"V1, V2",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
