#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw2,switching/test_vlan.py,,,0:00:19,2023-12-30 03:38:14,0,1,0,2,Module Prolog,"V3, V4",,
2,gw2,switching/test_vlan.py,test_ft_add_unknownvlan_interface,Pass,0:00:08,2023-12-30 03:38:17,0,1,0,2,Test case passed,"V3, V4",,verify that DUT should not assign unknown pvid
3,gw3,switching/test_portchannel.py,,,0:00:29,2023-12-30 03:38:27,0,1,0,2,Module Prolog,"V1, V2",,
4,gw2,switching/test_vlan.py,test_ft_vlan_delete_with_member,Pass,0:00:12,2023-12-30 03:38:29,0,1,0,2,Test case passed,"V3, V4",,Verify that user is not able to delete a valn till its members are deleted
5,gw3,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Pass,0:00:36,2023-12-30 03:38:54,0,1,0,2,Test case passed,"V1, V2",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
6,gw2,switching/test_vlan.py,test_ft_vlan_trunk_tagged,Fail,0:00:36,2023-12-30 03:39:04,0,1,0,2,Failed to learn  MAC Adresses in vlan 3680,"V3, V4",,Verify that over vlan trunk tagged packets received and be sent out with tag or without tag determined by traffic received from TGen.
7,gw3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,Pass,0:00:21,2023-12-30 03:39:14,0,1,0,2,Test case passed,"V1, V2",,
8,gw3,switching/test_portchannel.py,,,0:00:13,2023-12-30 03:39:27,0,1,0,2,Module Epilog,"V1, V2",,
9,gw3,system/test_lldp.py,,,0:01:54,2023-12-30 03:42:51,0,1,0,2,Module Prolog,"V1, V2",,
10,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrLen,Fail,0:00:00,2023-12-30 03:42:51,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the LocManAddrLen MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
11,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,Fail,0:00:00,2023-12-30 03:42:51,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V1, V2",,Verify that the LocManAddrlfld MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
