#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,,0:00:09,0:00:00.000,0:00:04.131,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,Fail,0:03:32,0:00:00.000,0:00:31.381,0:00:00.000,0:02:11,0:00:00,0,0,None of the configured ntp server reachable
3,gw4,system/test_ntp.py,test_ntp_exists_config,Pass,0:00:11,0:00:00.000,0:00:04.276,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
4,gw4,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,,0:00:36,0:00:18.235,0:00:08.767,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
5,gw4,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,Pass,0:00:06,0:00:00.000,0:00:00.520,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,gw7,system/test_snapshot.py,test_ft_watermark_telemetry_interval,,0:00:33,0:00:00.000,0:00:08.637,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
7,gw7,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:14,0:00:00.000,0:00:07.559,0:00:00.000,0:00:00,0:00:00,0,0,verification of configured telemetry interval and reset to default interval is successful
8,gw7,system/test_snmp.py,test_ft_snmp_sysName,,0:01:40,0:00:19.440,0:00:35.012,0:00:00.000,0:00:02,0:00:00,0,0,Module Configuration
9,gw7,system/test_snmp.py,test_ft_snmp_sysName,Pass,0:00:05,0:00:00.000,0:00:00.266,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,gw7,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:06,0:00:00.000,0:00:00.718,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,gw7,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,0:00:00.000,0:00:01.387,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
12,gw7,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:10,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
13,gw7,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
14,gw7,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
15,gw7,system/test_snmp.py,test_ft_snmp_dot1q_dot1db_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
16,gw7,system/test_snmp.py,test_ft_snmp_root_node_walk,Pass,0:00:14,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
17,gw7,system/test_snmp.py,test_ft_snmp_ipAddressRowStatus_ipv6,Pass,0:00:11,0:00:00.000,0:00:02.393,0:00:00.000,0:00:02,0:00:00,0,0,Test case passed
18,gw7,system/test_snmp.py,test_ft_snmp_ipAddressStorageType_ipv6,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
19,gw7,system/test_snmp.py,test_ft_snmp_ipv6_If_Forward_default_HopLimit,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
20,gw7,system/test_snmp.py,test_ft_snmp_ipv6scope_index_table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
21,gw7,system/test_snmp.py,test_ft_snmp_ip_forward_table,Pass,0:00:07,0:00:00.000,0:00:01.294,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
22,gw7,system/test_snmp.py,test_ft_snmp_ifx_table,Pass,0:00:06,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
23,gw7,system/test_snmp.py,test_ft_snmp_ip_System_Stats_Table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
24,gw7,system/test_snmp.py,test_ft_snmp_ip_IfStats_Table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
25,gw7,system/test_snmp.py,test_ft_snmp_ip_Address_Table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
26,gw7,system/test_snmp.py,test_ft_snmp_ip_NetToPhysical_Table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
27,gw7,system/test_snmp.py,test_ft_snmp_icmp_Msgs,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
