#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw3,switching/test_vlan.py,,,0:00:40,2023-12-25 01:05:28,0,1,0,2,Module Prolog,"V1, V2",,
2,gw3,switching/test_vlan.py,test_ft_add_unknownvlan_interface,Pass,0:00:10,2023-12-25 01:05:32,0,1,0,2,Test case passed,"V1, V2",,verify that DUT should not assign unknown pvid
3,gw2,switching/test_portchannel.py,,,0:00:49,2023-12-25 01:05:42,0,1,0,2,Module Prolog,"V3, V4",,
4,gw3,switching/test_vlan.py,test_ft_vlan_delete_with_member,Pass,0:00:15,2023-12-25 01:05:46,0,1,0,2,Test case passed,"V1, V2",,Verify that user is not able to delete a valn till its members are deleted
5,gw2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Pass,0:00:43,2023-12-25 01:06:15,0,1,0,2,Test case passed,"V3, V4",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
6,gw2,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,Pass,0:00:25,2023-12-25 01:06:39,0,1,0,2,Test case passed,"V3, V4",,
7,gw2,switching/test_portchannel.py,,,0:00:35,2023-12-25 01:07:13,0,1,0,2,Module Epilog,"V3, V4",,
8,gw3,switching/test_vlan.py,test_ft_vlan_trunk_tagged,Pass,0:01:27,2023-12-25 01:07:13,0,1,0,2,Test case passed,"V1, V2",,Verify that over vlan trunk tagged packets received and be sent out with tag or without tag determined by traffic received from TGen.
9,gw2,system/test_interface.py,,,0:03:12,2023-12-25 01:13:07,0,1,0,2,Module Prolog,"V3, V4",,
10,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,DUTFail,0:01:02,2023-12-25 01:14:03,0,1,0,2,Error response from daemon: Container is not running,"V3, V4",,
11,gw2,system/test_interface.py,,,0:00:30,2023-12-25 01:14:32,0,1,0,2,Module Epilog,"V3, V4",,
12,gw3,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,ScriptError,0:12:10,2023-12-25 01:19:22,0,1,0,2,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,"V1, V2",,This script covers the below scenarios ft_max_vlan_save_reload	    Verify the save and reload functionality with max vlan configuration. ft_max_vlan_fast_reload	    Verify the max vlan configuration is retained after fast-reboot. FtOpSoSwVlFn026	            Verify that VLAN is present and traffic is not disturbed during and after warm reboot FtOpSoSysFRFn005            Verify the Fast-Reboot must disrupt control plane not more than 90 seconds (from sonic test suite -configuration tests) ft_reboot_fdb_fast_reboot   Verify that the FDB entry is retained after fast reboot.
13,gw3,switching/test_vlan.py,,,0:00:26,2023-12-25 01:19:48,0,1,0,2,Module Epilog,"V1, V2",,
14,gw2,system/test_lldp.py,,,0:04:27,2023-12-25 01:21:56,0,1,0,2,Module Prolog,"V3, V4",,
15,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrLen,Fail,0:00:00,2023-12-25 01:21:56,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrLen MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
16,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,Fail,0:00:00,2023-12-25 01:21:56,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrlfld MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
17,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,Fail,0:00:00,2023-12-25 01:21:56,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
18,gw2,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,Fail,0:00:00,2023-12-25 01:21:57,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the ConfigManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
19,gw2,system/test_lldp.py,test_ft_lldp_lldplocportid,Fail,0:00:00,2023-12-25 01:21:57,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocportid. Reference Test Bed : D1 <---> D2
20,gw2,system/test_lldp.py,test_ft_lldp_lldplocsysname,Fail,0:00:00,2023-12-25 01:21:58,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocsysname. Reference Test Bed : D1 <---> D2
21,gw2,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,Fail,0:00:00,2023-12-25 01:21:58,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocsysdesc. Reference Test Bed : D1 <---> D2
22,gw2,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,Fail,0:00:00,2023-12-25 01:21:59,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object LLDPRemManAddrTable. Reference Test Bed : D1 <---> D2
23,gw2,system/test_lldp.py,test_ft_lldp_non_default_config,Fail,0:00:00,2023-12-25 01:21:59,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify non default LLDP neighbor config. Reference Test Bed : D1 <--2--> D2
24,gw2,system/test_lldp.py,test_ft_lldp_docker_restart,Fail,0:00:00,2023-12-25 01:21:59,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the LLDP functionality after docker restart. Reference Test Bed : D1 <--2--> D2
25,gw2,system/test_lldp.py,test_lldp_verify_counters,Fail,0:00:00,2023-12-25 01:22:00,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify LLDP PDUs are not transmitted when the feature is disabled.
26,gw2,system/test_lldp.py,test_ft_lldp_with_remote_server,Fail,0:00:00,2023-12-25 01:22:00,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,
27,gw2,system/test_lldp.py,,,0:04:34,2023-12-25 01:22:00,0,1,0,2,Module Epilog,"V3, V4",,
28,gw3,system/test_ssh.py,,,0:03:20,2023-12-25 01:25:44,0,1,0,2,Module Prolog,"V1, V2",,
29,gw3,system/test_ssh.py,test_ft_ssh_service_disable,Pass,0:00:09,2023-12-25 01:25:47,0,1,0,2,Test case passed,"V1, V2",,
30,gw5,system/test_snapshot.py,,,0:00:55,2023-12-25 01:29:25,0,1,0,1,Module Prolog,V3,,
31,gw5,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:16,2023-12-25 01:29:36,0,1,0,1,verification of configured telemetry interval and reset to default interval is successful,V3,,
32,gw5,system/test_snapshot.py,,,0:00:35,2023-12-25 01:30:10,0,1,0,1,Module Epilog,V3,,
33,gw4,system/test_snmp.py,,,0:01:46,2023-12-25 01:30:17,0,1,0,1,Module Prolog,V4,,
34,gw4,system/test_snmp.py,test_ft_snmp_sysName,Fail,0:00:06,2023-12-25 01:30:18,0,1,0,1,sysname output is not in sync between system and snmp,V4,,Verify that the sysName MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
35,gw4,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:07,2023-12-25 01:30:24,0,1,0,1,Test case passed,V4,,Verify that the sysUpTime MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
36,gw4,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,2023-12-25 01:30:32,0,1,0,1,Test case passed,V4,,Verify that the sysDescr MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
37,gw4,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:07,2023-12-25 01:30:39,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on mib_2 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
38,gw4,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:05,2023-12-25 01:30:44,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on if_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
39,gw4,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,2023-12-25 01:30:48,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on entity_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
40,gw4,system/test_snmp.py,test_ft_snmp_dot1q_dot1db_mib,Pass,0:00:05,2023-12-25 01:30:53,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on dot1q MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
41,gw4,system/test_snmp.py,test_ft_snmp_root_node_walk,Pass,0:00:09,2023-12-25 01:31:02,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on entity_sensor_mib MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
42,gw4,system/test_snmp.py,test_ft_snmp_ipAddressRowStatus_ipv6,Pass,0:00:12,2023-12-25 01:31:13,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on IP-MIB::ipAddressRowStatus.ipv6 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
43,gw4,system/test_snmp.py,test_ft_snmp_ipAddressStorageType_ipv6,Pass,0:00:05,2023-12-25 01:31:18,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on IP-MIB::ipAddressStorageType.ipv6 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
44,gw4,system/test_snmp.py,test_ft_snmp_ipv6_If_Forward_default_HopLimit,Pass,0:00:06,2023-12-25 01:31:23,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on  ipv6IpForwarding and ipv6IpDefaultHopLimit MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
45,gw4,system/test_snmp.py,test_ft_snmp_ipv6scope_index_table,Pass,0:00:05,2023-12-25 01:31:28,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on ipv6ScopeZoneIndexTable MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
46,gw4,system/test_snmp.py,test_ft_snmp_ip_forward_table,Pass,0:00:08,2023-12-25 01:31:36,0,1,0,1,Test case passed,V4,,Verify that snmpwalk walk on ipForwardTable MIB functions properly Reference Test Bed : D1 --- Mgmt Network
47,gw4,system/test_snmp.py,test_ft_snmp_ifx_table,Pass,0:00:06,2023-12-25 01:31:42,0,1,0,1,Test case passed,V4,,Verify snmpwalk for ifXTable Object gives list of interface entries on the switch. Reference Test Bed : D1 --- Mgmt Network
48,gw4,system/test_snmp.py,test_ft_snmp_ip_System_Stats_Table,Pass,0:00:06,2023-12-25 01:31:47,0,1,0,1,Test case passed,V4,,"Verify snmpwalk for ipSystemStatsTable Object gives the table containing system wide, IP version specific traffic statistics. Reference Test Bed : D1 --- Mgmt Network"
49,gw4,system/test_snmp.py,test_ft_snmp_ip_IfStats_Table,Pass,0:00:06,2023-12-25 01:31:52,0,1,0,1,Test case passed,V4,,Verify snmpwalk for ipIfStatsTable Object gives the table containing per-interface traffic statistics. Reference Test Bed : D1 --- Mgmt Network
50,gw4,system/test_snmp.py,test_ft_snmp_ip_Address_Table,Pass,0:00:06,2023-12-25 01:31:57,0,1,0,1,Test case passed,V4,,Verify snmpwalk for ipAddressTable Object gives table contains addressing information relevant to the entity's interfaces. Reference Test Bed : D1 --- Mgmt Network
51,gw4,system/test_snmp.py,test_ft_snmp_ip_NetToPhysical_Table,Pass,0:00:05,2023-12-25 01:32:02,0,1,0,1,Test case passed,V4,,Verify snmpwalk for ipNetToPhysicalTable Object gives each entry contains one IP address to physical address equivalence. Reference Test Bed : D1 --- Mgmt Network
52,gw4,system/test_snmp.py,test_ft_snmp_icmp_Msgs,Pass,0:00:05,2023-12-25 01:32:07,0,1,0,1,Test case passed,V4,,Verify snmpwalk for icmpMsgs Object gives Internet Control Message Protocol related information. Reference Test Bed : D1 --- Mgmt Network
53,gw4,system/test_snmp.py,test_ft_snmp_tcp_mib,Pass,0:00:08,2023-12-25 01:32:14,0,1,0,1,Test case passed,V4,,Verify snmpwalk for TCP-MIB Object gives Transmission Control Protocol related information. Reference Test Bed : D1 --- Mgmt Network
54,gw4,system/test_snmp.py,test_ft_snmp_udp_mib,Pass,0:00:06,2023-12-25 01:32:19,0,1,0,1,Test case passed,V4,,Verify snmpwalk for UDP-MIB Object gives User Datagram Protocol related information. Reference Test Bed : D1 --- Mgmt Network
55,gw4,system/test_snmp.py,test_ft_snmp_snmpv2_mib,Pass,0:00:05,2023-12-25 01:32:24,0,1,0,1,Test case passed,V4,,Verify snmpwalk for SNMPv2-MIB Object gives system SNMP variables. Reference Test Bed : D1 --- Mgmt Network
56,gw4,system/test_snmp.py,test_ft_snmp_host_resource_mib,Pass,0:00:06,2023-12-25 01:32:29,0,1,0,1,Test case passed,V4,,Verify snmpwalk for HOST-RESOURCES-MIB Object gives a uniform set of objects useful for the management of host computers. Reference Test Bed : D1 --- Mgmt Network
57,gw4,system/test_snmp.py,test_ft_snmp_framework_mib,Pass,0:00:05,2023-12-25 01:32:34,0,1,0,1,Test case passed,V4,,Verify snmpwalk for SNMP-FRAMEWORK-MIB Object gives The SNMP Management Architecture information. Reference Test Bed : D1 --- Mgmt Network
58,gw4,system/test_snmp.py,test_ft_snmp_mpd_mib,Pass,0:00:05,2023-12-25 01:32:39,0,1,0,1,Test case passed,V4,,Verify snmpwalk for SNMP-MPD-MIB Object gives the compliance statement for SNMP entities which implement the SNMP-MPD-MIB. Reference Test Bed : D1 --- Mgmt Network
59,gw4,system/test_snmp.py,test_ft_snmp_target_mib,Pass,0:00:05,2023-12-25 01:32:44,0,1,0,1,Test case passed,V4,,Verify snmpwalk for SNMP-TARGET-MIB Object it defines MIB objects which provide mechanisms to remotely configure the parameters. Reference Test Bed : D1 --- Mgmt Network
60,gw4,system/test_snmp.py,test_ft_snmp_notification_mib,Pass,0:00:05,2023-12-25 01:32:49,0,1,0,1,Test case passed,V4,,Verify snmpwalk for SNMP-NOTIFICATION-MIB Object defines MIB objects which provide mechanisms to remotely configure the parameters. Reference Test Bed : D1 --- Mgmt Network
61,gw4,system/test_snmp.py,test_ft_snmp_user_based_sm_mib,Pass,0:00:05,2023-12-25 01:32:53,0,1,0,1,Test case passed,V4,,Verify snmpwalk for SNMP-USER-BASED-SM-MIB Object gives the management information definitions for the SNMP User-based Security Model. Reference Test Bed : D1 --- Mgmt Network
62,gw4,system/test_snmp.py,test_ft_snmp_view_based_acm_mib,Pass,0:00:05,2023-12-25 01:32:58,0,1,0,1,Test case passed,V4,,Verify snmpwalk for SNMP-VIEW-BASED-ACM-MIB Object gives the management information definitions for the View-based Access Control Model for SNMP. Reference Test Bed : D1 --- Mgmt Network
