#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,routing/VRF/test_vrf_scale.py,test_vrf_scale,,0:22:08,0:39:02.320,0:01:14.094,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:06:40,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,1,0,Command 'show vrf' failed to give required prompt  recovered using CR
3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,0:00:00.000,0:00:48.163,0:00:00.000,0:01:00,0:00:10,0,0,Test case passed
4,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Fail,0:12:46,0:00:00.000,0:13:40.530,0:00:00.000,0:00:10,0:00:00,0,0,Test case Failed.
5,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:09:57,0:00:00.000,0:02:44.452,0:00:00.000,0:00:00,0:00:00,1,0,Command 'show vrf' failed to give required prompt  recovered using CR
6,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,,0:03:20,0:03:45.143,0:00:32.298,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
7,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:26,0:00:00.000,0:00:56.232,0:00:00.000,0:00:09,0:00:00,0,0,Test case Failed.
8,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:32,0:00:00.000,0:00:11.100,0:00:00.000,0:00:07,0:00:00,0,0,Successfully verified sFlow sampling functionality.
9,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Pass,0:01:24,0:00:00.000,0:00:58.831,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,sanity/test_sanity_l3.py,test_l2_to_l3_port,,0:02:08,0:01:38.966,0:00:42.942,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
11,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:01:41,0:00:00.000,0:01:28.455,0:00:00.000,0:00:00,0:00:00,0,0,Failed to port L2 config to L3 config
12,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,,0:05:32,0:03:19.929,0:00:54.262,0:00:00.000,0:00:20,0:00:00,0,0,Module Configuration
13,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,Pass,0:02:36,0:00:00.000,0:00:09.535,0:00:00.000,0:00:25,0:01:10,0,0,Test case passed
