#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,routing/VRF/test_vrf.py,test_VrfFun001_06,,0:08:21,0:00:00.000,0:03:07.070,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,routing/VRF/test_vrf.py,test_VrfFun001_06,Pass,0:00:26,0:00:00.000,0:00:12.879,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:30,0:00:00.000,0:00:10.876,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
4,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:51,0:00:00.000,0:01:36.683,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
5,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:45,0:00:00.000,0:00:41.838,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:03:12,0:00:00.000,0:02:01.820,0:00:00.000,0:00:45,0:00:00,0,0,Test case passed
7,routing/VRF/test_vrf_scale.py,test_vrf_scale,,0:28:13,0:50:03.505,0:01:30.708,0:00:00.000,0:00:40,0:00:00,0,0,Module Configuration
8,routing/VRF/test_vrf_scale.py,test_vrf_scale,Pass,0:04:19,0:00:00.000,0:04:04.825,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
9,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:06,0:00:00.000,0:00:45.832,0:00:00.000,0:01:00,0:00:10,0,0,Test case passed
10,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:43,0:00:00.000,0:13:12.446,0:00:00.000,0:00:10,0:00:00,0,0,Test case passed
11,routing/VRF/test_vrf_scale.py,test_vrf_reload,Pass,0:05:25,0:00:00.000,0:04:31.412,0:00:00.000,0:00:30,0:00:00,0,0,Test case passed
12,sanity/test_sanity_l3.py,test_l2_to_l3_port,,0:03:09,0:02:30.647,0:01:06.884,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
13,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:00:55,0:00:00.000,0:00:43.759,0:00:00.000,0:00:00,0:00:00,0,0,Failed to port L2 config to L3 config
