#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw1,routing/BGP/test_bgp_4node.py,,,0:01:43,2024-01-01 22:45:59,0,1,0,4,Module Prolog,"V1, V2, V3, V4",,
2,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed.test_ipv6_confed_route_distribution,Pass,0:00:24,2024-01-01 22:46:16,0,1,0,4,Test case passed,"V1, V2, V3, V4",,
3,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed.test_ipv6_confed_with_rr,Pass,0:00:50,2024-01-01 22:47:05,0,1,0,4,Test case passed,"V1, V2, V3, V4",,
4,gw1,routing/BGP/test_bgp_4node.py,TestBGPConfed.test_confed_route_distribution_with_rmap,Pass,0:00:40,2024-01-01 22:47:45,0,1,0,4,Test case passed,"V1, V2, V3, V4",,
5,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ibgp_RR_Loop,Pass,0:00:38,2024-01-01 22:48:30,0,1,0,4,Test case passed,"V1, V2, V3, V4",,Verify the functioning of iBGP Route-Reflector cluster loop
6,gw1,routing/BGP/test_bgp_4node.py,test_ft_bgp_ebgp_community_map,Pass,0:04:18,2024-01-01 22:52:48,0,1,0,4,Test case passed,"V1, V2, V3, V4",,Verify the functioning of eBGP communities
7,gw1,routing/BGP/test_bgp_4node.py,,,0:00:34,2024-01-01 22:53:21,0,1,0,4,Module Epilog,"V1, V2, V3, V4",,
8,gw2,routing/BGP/test_bgp.py,,,0:03:49,2024-01-01 23:03:21,0,1,0,2,Module Prolog,"V1, V2",,
9,gw3,routing/VRF/test_vrf.py,,,0:08:10,2024-01-01 23:07:43,0,1,0,2,Module Prolog,"V3, V4",,
10,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_link_local_bgp,Fail,0:04:45,2024-01-01 23:08:00,0,1,0,2,The operation is failed.,"V1, V2",,Verify that BGP peer session is established with v6 link local address
11,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_clear,Pass,0:00:14,2024-01-01 23:08:14,0,1,0,2,Test case passed,"V1, V2",,
12,gw3,routing/VRF/test_vrf.py,test_VrfFun001_06,Fail,0:00:40,2024-01-01 23:08:18,0,1,0,2,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,"V3, V4",,
13,gw3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:29,2024-01-01 23:08:47,0,1,0,2,Test case passed,"V3, V4",,
