#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,gw2,switching/test_vlan.py,,,0:00:39,2023-12-31 03:11:30,0,1,0,2,Module Prolog,"V1, V2",,
2,gw2,switching/test_vlan.py,test_ft_add_unknownvlan_interface,Pass,0:00:08,2023-12-31 03:11:33,0,1,0,2,Test case passed,"V1, V2",,verify that DUT should not assign unknown pvid
3,gw2,switching/test_vlan.py,test_ft_vlan_delete_with_member,Pass,0:00:13,2023-12-31 03:11:46,0,1,0,2,Test case passed,"V1, V2",,Verify that user is not able to delete a valn till its members are deleted
4,gw3,switching/test_portchannel.py,,,0:00:48,2023-12-31 03:11:49,0,1,0,2,Module Prolog,"V3, V4",,
5,gw2,switching/test_vlan.py,test_ft_vlan_trunk_tagged,Pass,0:01:26,2023-12-31 03:13:11,0,1,0,2,Test case passed,"V1, V2",,Verify that over vlan trunk tagged packets received and be sent out with tag or without tag determined by traffic received from TGen.
6,gw3,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Fail,0:01:51,2023-12-31 03:13:31,0,1,0,2,"Portchannel PortChannel7 on V4 with member ['Ethernet48', 'Ethernet52'] verification failed","V3, V4",,"This test case covers below test scenarios/tests FtOpSoSwLagFn041 : Verify that port-channel is up or not when port-channel created followed by add it to VLAN and then making the port-channel up. FtOpSoSwLagFn042 : Verify that port-channel is up when port-channel is created, making the port-channel up and then adding the port-channel to VLAN"
7,gw3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,ConfigFail,0:00:39,2023-12-31 03:14:09,0,1,0,2,pre-test configuration failed Invalid error code PortChannel Verification Failed : unknown message identifier 'PortChannel Verification Failed' @5430,"V3, V4",,
8,gw3,switching/test_portchannel.py,,,0:00:32,2023-12-31 03:14:41,0,1,0,2,Module Epilog,"V3, V4",,
9,gw2,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,ScriptError,0:05:12,2023-12-31 03:18:23,0,1,0,2,Exception TypeError 'NoneType' object is not subscriptable in file /apis/system/basic.py at line 1389,"V1, V2",,This script covers the below scenarios ft_max_vlan_save_reload	    Verify the save and reload functionality with max vlan configuration. ft_max_vlan_fast_reload	    Verify the max vlan configuration is retained after fast-reboot. FtOpSoSwVlFn026	            Verify that VLAN is present and traffic is not disturbed during and after warm reboot FtOpSoSysFRFn005            Verify the Fast-Reboot must disrupt control plane not more than 90 seconds (from sonic test suite -configuration tests) ft_reboot_fdb_fast_reboot   Verify that the FDB entry is retained after fast reboot.
10,gw3,system/test_lldp.py,,,0:02:13,2023-12-31 03:18:34,0,1,0,2,Module Prolog,"V3, V4",,
11,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrLen,Fail,0:00:00,2023-12-31 03:18:34,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrLen MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
12,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,Fail,0:00:00,2023-12-31 03:18:34,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrlfld MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
13,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,Fail,0:00:00,2023-12-31 03:18:35,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the LocManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
14,gw3,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,Fail,0:00:00,2023-12-31 03:18:35,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify that the ConfigManAddrEntry MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
15,gw3,system/test_lldp.py,test_ft_lldp_lldplocportid,Fail,0:00:00,2023-12-31 03:18:35,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocportid. Reference Test Bed : D1 <---> D2
16,gw3,system/test_lldp.py,test_ft_lldp_lldplocsysname,Fail,0:00:00,2023-12-31 03:18:36,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocsysname. Reference Test Bed : D1 <---> D2
17,gw3,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,Fail,0:00:00,2023-12-31 03:18:36,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object lldplocsysdesc. Reference Test Bed : D1 <---> D2
18,gw3,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,Fail,0:00:00,2023-12-31 03:18:36,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the syntax check of the object LLDPRemManAddrTable. Reference Test Bed : D1 <---> D2
19,gw3,system/test_lldp.py,test_ft_lldp_non_default_config,Fail,0:00:00,2023-12-31 03:18:37,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify non default LLDP neighbor config. Reference Test Bed : D1 <--2--> D2
20,gw3,system/test_lldp.py,test_ft_lldp_docker_restart,Fail,0:00:00,2023-12-31 03:18:37,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify the LLDP functionality after docker restart. Reference Test Bed : D1 <--2--> D2
21,gw3,system/test_lldp.py,test_lldp_verify_counters,Fail,0:00:00,2023-12-31 03:18:37,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,Verify LLDP PDUs are not transmitted when the feature is disabled.
22,gw3,system/test_lldp.py,test_ft_lldp_with_remote_server,Fail,0:00:00,2023-12-31 03:18:38,0,1,0,2,module configuration failed. LLDP neighbors information is not found after polling @5445,"V3, V4",,
23,gw3,system/test_lldp.py,,,0:02:19,2023-12-31 03:18:38,0,1,0,2,Module Epilog,"V3, V4",,
24,gw2,switching/test_vlan.py,,,0:00:26,2023-12-31 03:18:49,0,1,0,2,Module Epilog,"V1, V2",,
25,gw3,system/test_interface.py,,,0:01:13,2023-12-31 03:22:02,0,1,0,2,Module Prolog,"V3, V4",,
26,gw3,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,Fail,0:01:17,2023-12-31 03:23:13,0,1,0,2,interface is down on DUT ['Ethernet48'],"V3, V4",,
27,gw3,system/test_interface.py,,,0:00:29,2023-12-31 03:23:41,0,1,0,2,Module Epilog,"V3, V4",,
28,gw2,system/test_ssh.py,,,0:01:41,2023-12-31 03:24:16,0,1,0,2,Module Prolog,"V1, V2",,
29,gw2,system/test_ssh.py,test_ft_ssh_service_disable,Pass,0:00:08,2023-12-31 03:24:19,0,1,0,2,Test case passed,"V1, V2",,
30,gw5,system/test_ntp.py,,,0:00:28,2023-12-31 03:30:40,0,1,0,1,Module Prolog,V3,,
31,gw7,system/test_snapshot.py,,,0:00:53,2023-12-31 03:30:44,0,1,0,1,Module Prolog,V4,,
32,gw7,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:15,2023-12-31 03:30:54,0,1,0,1,verification of configured telemetry interval and reset to default interval is successful,V4,,
33,gw7,system/test_snapshot.py,,,0:00:32,2023-12-31 03:31:25,0,1,0,1,Module Epilog,V4,,
34,gw2,system/test_ssh.py,test_ft_ssh_add_user_verify,Fail,0:09:06,2023-12-31 03:33:24,0,1,0,2,Test case Failed.,"V1, V2",,
35,gw2,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,Pass,0:00:22,2023-12-31 03:33:46,0,1,0,2,Test case passed,"V1, V2",,"ceta-sonic-67575: Verify that on successful ssh login, error logs are generated"
36,gw7,security/test_tacacs.py,,,0:00:58,2023-12-31 03:34:28,0,1,0,1,Module Prolog,V4,,
37,gw7,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,Fail,0:00:06,2023-12-31 03:34:29,0,1,0,1,PAM file is not created,V4,,"This testcase covers the below scenarios scenario-1: Verify default login via tacacs is successful. scenario-2: Verify that by default, no TACACS servers exist and that a single TACACS server can be added and used for authentication scenario-3: Verify that SSH login using Cisco ACS TACACS+ Server is successful. Scenario-4: Verify If TACACS+ Authentication is enabled, a new PAM configuration file ?common-auth-sonic? is created. Scenario-5: Verify that user is able to execute the ?TACACS-server key command successfully in appropriate mode. Scenario-6: Verify that authentication to a TACACS server will only take place if the NAS and the server are configured with the same shared key"
38,gw2,system/test_ssh.py,,,0:00:51,2023-12-31 03:34:36,0,1,0,2,Module Epilog,"V1, V2",,
39,gw7,security/test_tacacs.py,,,0:00:39,2023-12-31 03:35:07,0,1,0,1,Module Epilog,V4,,
40,gw5,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,Pass,0:05:07,2023-12-31 03:35:42,0,1,0,1,Test case passed,V3,,Referrence Topology : 	Test bed ID:4 D1--Mgmt network Verify that Ntp synchronization is successful after doing NTP server on and off  and the message log display the correct time based upon the system up time.
41,gw5,system/test_ntp.py,test_ntp_exists_config,Pass,0:00:11,2023-12-31 03:35:52,0,1,0,1,Test case passed,V3,,
42,gw5,system/test_ntp.py,,,0:00:24,2023-12-31 03:36:16,0,1,0,1,Module Epilog,V3,,
43,gw7,system/test_snmp.py,,,0:02:10,2023-12-31 03:39:24,0,1,0,1,Module Prolog,V4,,
44,gw7,system/test_snmp.py,test_ft_snmp_sysName,Fail,0:00:06,2023-12-31 03:39:25,0,1,0,1,sysname output is not in sync between system and snmp,V4,,Verify that the sysName MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
45,gw7,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:06,2023-12-31 03:39:31,0,1,0,1,Test case passed,V4,,Verify that the sysUpTime MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
46,gw7,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,2023-12-31 03:39:38,0,1,0,1,Test case passed,V4,,Verify that the sysDescr MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
47,gw7,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:11,2023-12-31 03:39:49,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on mib_2 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
48,gw7,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:05,2023-12-31 03:39:53,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on if_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
49,gw7,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,2023-12-31 03:39:58,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on entity_mib_all MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
50,gw7,system/test_snmp.py,test_ft_snmp_dot1q_dot1db_mib,Pass,0:00:05,2023-12-31 03:40:03,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on dot1q MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
51,gw7,system/test_snmp.py,test_ft_snmp_root_node_walk,Pass,0:00:17,2023-12-31 03:40:19,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on entity_sensor_mib MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
52,gw7,system/test_snmp.py,test_ft_snmp_ipAddressRowStatus_ipv6,Pass,0:00:11,2023-12-31 03:40:30,0,1,0,1,Test case passed,V4,,Verify that snmpwalk on IP-MIB::ipAddressRowStatus.ipv6 MIB object functions properly. Reference Test Bed : D1 --- Mgmt Network
