#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
1,routing/BGP/test_bgp.py,,,0:03:57,2024-01-06 23:08:11,0,1,0,2,Module Prolog,"V3, V4",,
2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_link_local_bgp,Pass,0:00:21,2024-01-06 23:08:27,0,1,0,2,Test case passed,"V3, V4",,Verify that BGP peer session is established with v6 link local address
3,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_clear,Pass,0:00:16,2024-01-06 23:08:42,0,1,0,2,Test case passed,"V3, V4",,
4,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2024-01-06 23:12:13,0,1,0,2,Test case passed,"V3, V4",,
5,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,2024-01-06 23:12:26,0,1,0,2,Test case passed,"V3, V4",,
6,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:45,2024-01-06 23:14:10,0,1,0,2,Test case Failed.,"V3, V4",,
7,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Fail,0:01:47,2024-01-06 23:15:57,0,1,0,2,Could not aggregate BGP prefix 123.1.0.0/16,"V3, V4",,
8,routing/BGP/test_bgp.py,TestBGPRif.test_bgp_route_aggregation_4byteASN,Fail,0:00:42,2024-01-06 23:16:38,0,1,0,2,Test case Failed Neighbour is failed to Establish between Leaf - TG,"V3, V4",,
9,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,Fail,0:00:55,2024-01-06 23:17:33,0,1,0,2,bgp route 6002:1::0/64 info not found,"V3, V4",,
10,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_dyn_nbr,Pass,0:00:34,2024-01-06 23:18:07,0,1,0,2,Test case passed,"V3, V4",,Verify that BGP peering is formed with dynamic neighbors having 4btye ASN
11,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_dyn_nbr,Pass,0:00:33,2024-01-06 23:18:39,0,1,0,2,Test case passed,"V3, V4",,Verify that ipv6 BGP peering is formed with dynamic neighbors
12,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Fail,0:04:52,2024-01-06 23:23:31,0,1,0,2,Test case Failed Failed to form BGP peering using max dynamic ipv4 neighbors,"V3, V4",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
13,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2024-01-06 23:23:51,0,1,0,2,Test case passed,"V3, V4",,Verify a route map application after route has been installed
