#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
24,gw3,routing/VRF/test_vrf.py,test_VrfFun_05_50,Fail,0:06:53,2023-12-29 23:18:00,0,1,0,2,Save and reload with VRF configuration failed. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up. STEP 5 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 6 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 7 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 8 FAIL: IPv6 BGP session on VRF-103 did not come up,"V1, V2",,
25,gw3,routing/VRF/test_vrf.py,,,0:00:24,2023-12-29 23:18:23,0,1,0,2,Module Epilog,"V1, V2",,
26,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:19,2023-12-29 23:19:20,0,1,0,2,Test case passed,"V3, V4",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
27,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2023-12-29 23:19:40,0,1,0,2,Test case passed,"V3, V4",,Verify a route map application after route has been installed
28,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,Pass,0:00:19,2023-12-29 23:21:37,0,1,0,2,The operation is successful,"V3, V4",,
29,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,Pass,0:00:21,2023-12-29 23:21:57,0,1,0,2,Test case passed,"V3, V4",,
30,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,Pass,0:00:15,2023-12-29 23:22:12,0,1,0,2,Test case passed,"V3, V4",,
31,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,Pass,0:00:16,2023-12-29 23:22:28,0,1,0,2,Test case passed,"V3, V4",,
32,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,Pass,0:00:28,2023-12-29 23:22:55,0,1,0,2,Test case passed,"V3, V4",,
33,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,Pass,0:00:16,2023-12-29 23:23:11,0,1,0,2,Test case passed,"V3, V4",,
34,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,Unsupported,0:00:12,2023-12-29 23:23:23,0,1,0,2,UI 'klish' unsupported router bgp 65001,"V3, V4",,
35,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,Pass,0:00:20,2023-12-29 23:23:42,0,1,0,2,The operation is successful,"V3, V4",,
36,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,Pass,0:00:21,2023-12-29 23:24:03,0,1,0,2,Test case passed,"V3, V4",,
37,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,Pass,0:00:15,2023-12-29 23:24:18,0,1,0,2,Test case passed,"V3, V4",,
38,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,Pass,0:00:16,2023-12-29 23:24:33,0,1,0,2,Test case passed,"V3, V4",,
39,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,Pass,0:00:16,2023-12-29 23:24:48,0,1,0,2,Test case passed,"V3, V4",,
40,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,Pass,0:00:16,2023-12-29 23:25:04,0,1,0,2,Test case passed,"V3, V4",,
41,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,Pass,0:00:16,2023-12-29 23:25:20,0,1,0,2,Test case passed,"V3, V4",,
42,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:21,2023-12-29 23:25:41,0,1,0,2,Entry not found,"V3, V4",,
43,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2023-12-29 23:26:05,0,1,0,2,The operation is successful,"V3, V4",,
44,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:34,2023-12-29 23:26:38,0,1,0,2,Test case passed,"V3, V4",,
45,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:01:52,2023-12-29 23:28:30,0,1,0,2,Test case passed,"V3, V4",,
46,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Pass,0:00:26,2023-12-29 23:28:56,0,1,0,2,Test case passed,"V3, V4",,
47,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Pass,0:00:19,2023-12-29 23:29:15,0,1,0,2,Test case passed,"V3, V4",,
48,gw2,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:14,2023-12-29 23:31:04,0,1,0,2,Test case passed,"V3, V4",,
49,gw2,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2023-12-29 23:34:34,0,1,0,2,Test case passed,"V3, V4",,
50,gw2,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:28,2023-12-29 23:39:07,0,1,0,2,Test case passed,"V3, V4",,
51,gw2,routing/BGP/test_bgp.py,,,0:01:07,2023-12-29 23:40:13,0,1,0,2,Module Epilog,"V3, V4",,
52,gw3,routing/VRF/test_vrf_scale.py,,,0:23:05,2023-12-29 23:43:51,0,1,0,2,Module Prolog,"V1, V2",,
53,gw2,system/test_sflow.py,,,0:01:30,2023-12-29 23:43:55,0,1,0,2,Module Prolog,"V3, V4",,
54,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:23,2023-12-29 23:46:13,0,1,0,2,Test case Failed.,"V3, V4",,Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn004 : Verify sFlow sampling functionality through Front end port on physical interfaces using IPV6 connectivity to sFlow collector. Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) |(2001::1/64) | |(2001::2 |(192.168.4.4/24) TG3(sFlow collector)
55,gw2,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:32,2023-12-29 23:46:44,0,1,0,2,Successfully verified sFlow sampling functionality.,"V3, V4",,"Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn005 : Verify max sFlow collectors configuration with different combinations (2 IPV4,2 IPV6,combination of both). Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) | | |(192.168.4.4/24) TG3(sFlow collector)"
56,gw2,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Pass,0:01:23,2023-12-29 23:48:06,0,1,0,2,Test case passed,"V3, V4",,
57,gw2,system/test_sflow.py,,,0:00:33,2023-12-29 23:48:38,0,1,0,2,Module Epilog,"V3, V4",,
58,gw3,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:07:41,2023-12-29 23:51:25,0,1,0,2,"Command 'show vrf' failed to give prompt, recovered using CTRL+C","V1, V2",,
59,gw3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:08,2023-12-29 23:53:33,0,1,0,2,Test case passed,"V1, V2",,
60,gw2,routing/test_ip.py,,,0:02:01,2023-12-29 23:54:37,0,1,0,2,Module Prolog,"V3, V4",,
61,gw2,routing/test_ip.py,test_l3_v4_route_po_1,TGenFail,0:03:49,2023-12-29 23:58:20,0,1,0,2,Traffic generator API Failed with status 209 TX Counter raw_pkt_count is zero for port: port-9,"V3, V4",,
62,gw2,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Fail,0:00:10,2023-12-29 23:58:29,0,1,0,2,Failed to ping ip address 192.168.2.1,"V3, V4",,
63,gw2,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Fail,0:00:07,2023-12-29 23:58:36,0,1,0,2,Portchannel PortChannel100 on V4 state Up verification failed.,"V3, V4",,
64,gw2,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,Fail,0:01:10,2023-12-29 23:59:46,0,1,0,2,traffic verification is failed,"V3, V4",,
65,gw2,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,Fail,0:01:51,2023-12-30 00:01:36,0,1,0,2,Test case Failed.,"V3, V4",,
66,gw2,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:32,2023-12-30 00:03:07,0,1,0,2,Test case passed,"V3, V4",,
67,gw2,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:31,2023-12-30 00:03:38,0,1,0,2,Test case passed,"V3, V4",,"@author: Ramprakash Reddy (ramprakash-reddy.kanala@broadcom.com) ipv4_intf_order :  Verify order of interfaces in ""show ip interfaces"" ipv6_intf_order :  Verify order of interfaces in ""show ipv6 interfaces' Verify order of interfaces in ""show ip/ipv6 interfaces"" in sorted order or not :return:"
68,gw2,routing/test_ip.py,,,0:00:48,2023-12-30 00:04:25,0,1,0,2,Module Epilog,"V3, V4",,
69,gw3,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Fail,0:12:46,2023-12-30 00:06:18,0,1,0,2,Test case Failed.,"V1, V2",,
70,gw2,sanity/test_sanity_l3.py,,,0:01:19,2023-12-30 00:07:57,0,1,0,2,Module Prolog,"V3, V4",,
71,gw2,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:01:54,2023-12-30 00:09:45,0,1,0,2,Failed to port L2 config to L3 config,"V3, V4",,
72,gw2,sanity/test_sanity_l3.py,,,0:00:36,2023-12-30 00:10:21,0,1,0,2,Module Epilog,"V3, V4",,
73,gw3,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:10:10,2023-12-30 00:16:28,0,1,0,2,"Command 'show vrf' failed to give required prompt, recovered using CR","V1, V2",,
74,gw3,routing/VRF/test_vrf_scale.py,,,0:00:25,2023-12-30 00:16:52,0,1,0,2,Module Epilog,"V1, V2",,
75,gw2,routing/BGP/test_bgp_rr_traffic.py,,,0:04:19,2023-12-30 00:18:30,0,1,0,2,Module Prolog,"V3, V4",,
76,gw2,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:35,2023-12-30 00:20:59,0,1,0,2,Test case passed,"V3, V4",,
77,gw2,routing/BGP/test_bgp_rr_traffic.py,,,0:01:12,2023-12-30 00:22:11,0,1,0,2,Module Epilog,"V3, V4",,
78,gw6,routing/test_l3_performance.py,,,0:00:49,2023-12-30 00:25:45,0,1,0,1,Module Prolog,V1,,
79,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:01,2023-12-30 00:26:27,0,1,0,1,Route table is not updated after advertising of routes on TG,V1,,
80,gw7,routing/NAT/test_nat.py,,,0:01:08,2023-12-30 00:26:28,0,1,0,1,Module Prolog,V2,,
81,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:52,2023-12-30 00:27:12,0,1,0,1,Test case passed,V2,,
82,gw6,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:14,2023-12-30 00:27:40,0,1,0,1,Test case passed,V1,,
83,gw7,routing/NAT/test_nat.py,,,0:00:36,2023-12-30 00:27:47,0,1,0,1,Module Epilog,V2,,
84,gw6,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,2023-12-30 00:28:03,0,1,0,1,Test case passed,V1,,
85,gw6,routing/test_l3_performance.py,,,0:00:37,2023-12-30 00:28:39,0,1,0,1,Module Epilog,V1,,
86,gw5,system/test_device_mgmt.py,,,0:00:29,2023-12-30 00:28:41,0,1,0,1,Module Prolog,V3,,
87,gw5,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:22,2023-12-30 00:28:58,0,1,0,1,Test case passed,V3,,Scenario: Verify the configuration of static ip address on eth0 interface and check the reachability
88,gw5,system/test_device_mgmt.py,,,0:00:24,2023-12-30 00:29:21,0,1,0,1,Module Epilog,V3,,
89,gw4,routing/test_ndp.py,,,0:01:37,2023-12-30 00:29:50,0,1,0,1,Module Prolog,V4,,
90,gw4,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:16,2023-12-30 00:30:01,0,1,0,1,Test case passed,V4,,
91,gw4,routing/test_ndp.py,,,0:00:30,2023-12-30 00:30:31,0,1,0,1,Module Epilog,V4,,
92,gw6,routing/test_arp.py,,,0:01:17,2023-12-30 00:32:11,0,1,0,1,Module Prolog,V1,,
93,gw6,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:01:00,2023-12-30 00:33:06,0,1,0,1,Test case passed,V1,,
94,gw6,routing/test_arp.py,,,0:00:30,2023-12-30 00:33:36,0,1,0,1,Module Epilog,V1,,
95,gw7,qos/test_qos_save_reboot.py,,,0:04:09,2023-12-30 00:34:45,0,1,0,1,Module Prolog,V2,,
96,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:03:20,2023-12-30 00:38:00,0,1,0,1,Test case passed,V2,,
97,gw7,qos/test_qos_save_reboot.py,,,0:00:26,2023-12-30 00:38:25,0,1,0,1,Module Epilog,V2,,
