#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
28,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:21,2023-12-27 01:20:58,0,1,0,2,Entry not found,"V3, V4",,
29,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2023-12-27 01:21:23,0,1,0,2,The operation is successful,"V3, V4",,
30,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:33,2023-12-27 01:21:56,0,1,0,2,Test case passed,"V3, V4",,
31,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:06:35,2023-12-27 01:28:30,0,1,0,2,Test case passed,"V3, V4",,
32,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Pass,0:00:26,2023-12-27 01:28:55,0,1,0,2,Test case passed,"V3, V4",,
33,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Pass,0:00:19,2023-12-27 01:29:14,0,1,0,2,Test case passed,"V3, V4",,
34,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:14,2023-12-27 01:31:03,0,1,0,2,Test case passed,"V3, V4",,
35,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2023-12-27 01:34:33,0,1,0,2,Test case passed,"V3, V4",,
36,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:28,2023-12-27 01:39:06,0,1,0,2,Test case passed,"V3, V4",,
37,routing/BGP/test_bgp.py,,,0:00:47,2023-12-27 01:39:53,0,1,0,2,Module Epilog,"V3, V4",,
38,routing/VRF/test_vrf.py,,,0:08:13,2023-12-27 01:49:52,0,1,0,2,Module Prolog,"V3, V4",,
39,routing/VRF/test_vrf.py,test_VrfFun001_06,DUTFail,0:00:09,2023-12-27 01:49:56,0,1,0,2,config command 'sudo sonic_installer list' failed,"V3, V4",,
40,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:28,2023-12-27 01:50:24,0,1,0,2,Test case passed,"V3, V4",,
41,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:48,2023-12-27 01:52:11,0,1,0,2,Test case passed,"V3, V4",,
42,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:44,2023-12-27 01:52:55,0,1,0,2,Test case passed,"V3, V4",,
43,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:06:58,2023-12-27 01:59:52,0,1,0,2,Test case passed,"V3, V4",,
44,routing/VRF/test_vrf.py,,,0:00:05,2023-12-27 01:59:57,0,1,0,2,Module Epilog,"V3, V4",,
